"Database","LogNumber","Project","Date","Station","SerialNumber","Year","Month","Region","SurfaceTemperature","SurfaceConductivity","SurfacePPT","Secchi","Turbidity","ForkLength","TotalBodyWeight","GutContents","acartela","allcopnaup","daphnia","eurytem","limno","othcalad","othcaljuv","othclad","othcyc","other","pdiapfor","pdiapjuv","sino","amphipod","mysids","SampleID"
"FLaSH",1619,"SKT",2014-05-07,"719","17",2014,5,"Lower",19.2,426,0.19,25,33,76,3.3431,"Y",0,0.07,0,0,0,0,5.43,0,0,0,93.1,4.6,402.38,1.0722877854809,0,"FLaSH 1619 SKT 2014-05-07 719 17"
"FLaSH",1620,"SKT",2014-05-07,"719","19",2014,5,"Lower",19.2,426,0.19,25,33,75,3.5607,"Y",0,0,0,9,0.13,0,20.48,1,10.08,0,164.92,2.3,269.39,0.595148348667827,1.11196853343615,"FLaSH 1620 SKT 2014-05-07 719 19"
"FLaSH",1621,"SKT",2014-05-07,"719","20",2014,5,"Lower",19.2,426,0.19,25,33,75,2.957,"Y",0,0,0,0,0,0,1.81,0,0,0,10.64,0,143.22,0,0,"FLaSH 1621 SKT 2014-05-07 719 20"
"FLaSH",1622,"SKT",2014-05-07,"719","21",2014,5,"Lower",19.2,426,0.19,25,33,75,3.4432,"Y",0,0,0,6,0,0,3.62,0,3.36,0,26.6,0,354.64,0,0,"FLaSH 1622 SKT 2014-05-07 719 21"
"FLaSH",1623,"SKT",2014-05-07,"719","22",2014,5,"Lower",19.2,426,0.19,25,33,74,3.3634,"Y",0,0,0,0,0,0,1.81,0,0,0,13.3,0,85.25,0,0,"FLaSH 1623 SKT 2014-05-07 719 22"
"FLaSH",1624,"SKT",2014-05-07,"719","25",2014,5,"Lower",19.2,426,0.19,25,33,73,2.9235,"Y",0,0,0,9,0,6,1.81,0,3.36,0,45.22,2.3,252.34,0.244867907435587,0,"FLaSH 1624 SKT 2014-05-07 719 25"
"FLaSH",1625,"SKT",2014-05-07,"719","27",2014,5,"Lower",19.2,426,0.19,25,33,74,2.9654,"Y",0,0,0,0,0,27,0,0,3.36,0.28,82.46,0,276.21,0.69432556945867,0,"FLaSH 1625 SKT 2014-05-07 719 27"
"FLaSH",1626,"SKT",2014-05-07,"719","30",2014,5,"Lower",19.2,426,0.19,25,33,71,2.6331,"Y",0,0,0,0,0,3,14.17,0,4.96,0,93.1,0,838.86,0.244867907435587,0,"FLaSH 1626 SKT 2014-05-07 719 30"
"FLaSH",1651,"STN",2014-06-02,"719","1",2014,6,"Lower",21.4,424,0.19,39,34.79999924,82,4.6015,"Y",0,0.1,0,0,0,150,0,1,0,0,1486.94,72.45,54.56,0,0.611470853087328,"FLaSH 1651 STN 2014-06-02 719 1"
"FLaSH",1652,"STN",2014-06-02,"719","2",2014,6,"Lower",21.4,424,0.19,39,34.79999924,41,0.4862,"Y",0,0,0,0,0,27,0,0,0,0,273.98,0,0,0,0,"FLaSH 1652 STN 2014-06-02 719 2"
"FLaSH",1653,"STN",2014-06-02,"719","3",2014,6,"Lower",21.4,424,0.19,39,34.79999924,38,NA,"Y",0,0,0,0,0,3,0,0,0,0,95.76,0,0,0,0,"FLaSH 1653 STN 2014-06-02 719 3"
"FLaSH",1654,"STN",2014-06-02,"719","4",2014,6,"Lower",21.4,424,0.19,39,34.79999924,36,0.3494,"Y",0,0,0,0,0.13,87,18,0,0,0,111.72,20.7,6.82,0,0,"FLaSH 1654 STN 2014-06-02 719 4"
"FLaSH",1655,"STN",2014-06-02,"719","6",2014,6,"Lower",21.4,424,0.19,39,34.79999924,33,0.2653,"Y",0,0,0,0,0,0,0,0,0,0,23.94,1.15,3.41,0,0.356817791704734,"FLaSH 1655 STN 2014-06-02 719 6"
"FLaSH",1656,"STN",2014-06-02,"719","7",2014,6,"Lower",21.39999962,424,0.189213104,39,34.79999924,31,0.1797,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FLaSH 1656 STN 2014-06-02 719 7"
"FLaSH",1657,"STN",2014-06-02,"719","8",2014,6,"Lower",21.39999962,424,0.189213104,39,34.79999924,27,0.121,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FLaSH 1657 STN 2014-06-02 719 8"
"FLaSH",1658,"STN",2014-06-02,"797","14",2014,6,"Middle",21.2,773,0.36,32,36.40000153,26,0.1594,"Y",0,0,0,0,0,0,0,0,0,0,7.98,1.15,0,0,0,"FLaSH 1658 STN 2014-06-02 797 14"
"FLaSH",1659,"STN",2014-06-02,"797","15",2014,6,"Middle",21.2,773,0.36,32,36.40000153,27,0.1366,"Y",0,0,0,0,0,0,0,0,0,0,15.96,12.65,0,0,0.53092196233137,"FLaSH 1659 STN 2014-06-02 797 15"
"FLaSH",1660,"STN",2014-06-02,"797","16",2014,6,"Middle",21.2,773,0.36,32,36.40000153,26,0.1143,"Y",0,0,0,0,0,0,0,0,0,0,15.96,3.45,3.41,0,0,"FLaSH 1660 STN 2014-06-02 797 16"
"FLaSH",1661,"STN",2014-06-02,"797","18",2014,6,"Middle",21.2,773,0.36,32,36.40000153,28,0.1402,"Y",0,0,0,0,0,0,0,0,0,0,7.98,0,0,0,0,"FLaSH 1661 STN 2014-06-02 797 18"
"FLaSH",1662,"STN",2014-06-02,"797","19",2014,6,"Middle",21.2,773,0.36,32,36.40000153,33,0.2618,"Y",0,0,0,0,3.37,0,1.81,0,33.6,0,45.22,1.15,44.33,0,0,"FLaSH 1662 STN 2014-06-02 797 19"
"FLaSH",1663,"STN",2014-06-02,"797","20",2014,6,"Middle",21.2,773,0.36,32,36.40000153,27,0.1453,"Y",0,0.1,0,0,0.26,0,0,0,3.36,0,23.94,2.3,6.82,0,0,"FLaSH 1663 STN 2014-06-02 797 20"
"FLaSH",1664,"STN",2014-06-02,"797","21",2014,6,"Middle",21.2,773,0.36,32,36.40000153,33,0.2566,"Y",0,0,0,0,0.78,3,0,0,13.44,0,106.4,12.65,0,0,0,"FLaSH 1664 STN 2014-06-02 797 21"
"FLaSH",1665,"STN",2014-06-02,"797","23",2014,6,"Middle",21.2,773,0.36,32,36.40000153,27,0.7423,"Y",0,0,0,0,0.13,0,0,0,3.36,0,5.32,0,0,0,0,"FLaSH 1665 STN 2014-06-02 797 23"
"FLaSH",1666,"STN",2014-06-02,"797","25",2014,6,"Middle",21.2,773,0.36,32,36.40000153,38,0.3821,"Y",0,0,0,0,24.96,18,3.21,1,60.48,0,34.58,4.6,122.76,0,0,"FLaSH 1666 STN 2014-06-02 797 25"
"FLaSH",1667,"STN",2014-06-18,"797","133",2014,6,"Middle",21.3,655,0.3,21,40.59999847,41,0.5379,"Y",0,0,0,0,0,0,1.81,3,0,0,63.84,6.9,20.46,0,0,"FLaSH 1667 STN 2014-06-18 797 133"
"FLaSH",1668,"STN",2014-06-18,"797","135",2014,6,"Middle",21.3,655,0.3,21,40.59999847,38,0.314,"Y",0,0,0,0,0.26,0,1.5,2,3.36,0,13.3,3.45,6.82,0,0,"FLaSH 1668 STN 2014-06-18 797 135"
"FLaSH",1669,"STN",2014-06-18,"797","136",2014,6,"Middle",21.3,655,0.3,21,40.59999847,39,0.325,"Y",0,0.1,0,0,0.13,0,37.29,65,0,0,63.84,23,153.45,0,0,"FLaSH 1669 STN 2014-06-18 797 136"
"FLaSH",1687,"STN",2014-07-14,"719","147",2014,7,"Lower",23.7,419,0.19,37,29.89999962,37,0.398,"Y",0,0,0,0,0.13,3,40.24,4,0,0,114.38,41.4,75.02,0,0.155465628463837,"FLaSH 1687 STN 2014-07-14 719 147"
"FLaSH",1688,"STN",2014-07-14,"719","148",2014,7,"Lower",23.7,419,0.19,37,29.89999962,34,0.2917,"Y",0,0,0,0,0,0,43.5,2,0,0,146.3,28.75,57.97,0,0,"FLaSH 1688 STN 2014-07-14 719 148"
"FLaSH",1697,"STN",2014-08-11,"797","180",2014,8,"Middle",23.7,723,0.34,42,39.40000153,58,NA,"Y",0,0.4,0,0,1.43,45,25.5,1,3.36,0,202.16,25.3,6.82,0,0,"FLaSH 1697 STN 2014-08-11 797 180"
"FLaSH",1969,"GES",2014-08-21,"797","153",2014,8,"Middle",23.3,541,0.25,45,28.2,50,0.7733,"Y",0,1.9,0,0,1.17,0,6,16,11.36,1,15.96,3.45,0,0,0.175664994593481,"FLaSH 1969 GES 2014-08-21 797 153"
"FLaSH",1970,"GES",2014-08-21,"797","162",2014,8,"Middle",23.3,541,0.25,45,28.2,53,1.0377,"Y",0,4.9,0,0,2.86,33,0,20,14.72,0,2.66,16.1,40.92,0,0,"FLaSH 1970 GES 2014-08-21 797 162"
"FLaSH",1971,"GES",2014-08-21,"797","168",2014,8,"Middle",23.3,541,0.25,45,28.2,41,0.5406,"Y",0,2.8,0,0,1.08,9,0,3,0,0,5.32,11.5,6.82,0,0,"FLaSH 1971 GES 2014-08-21 797 168"
"FLaSH",1972,"GES",2014-08-21,"797","169",2014,8,"Middle",23.3,541,0.25,45,28.2,44,0.634,"Y",0,4.6,0,0,1.17,21,22.5,3,0,0,2.66,0,6.82,0,0,"FLaSH 1972 GES 2014-08-21 797 169"
"FLaSH",1973,"GES",2014-08-21,"797","173",2014,8,"Middle",23.3,541,0.25,45,28.2,51,0.9619,"Y",0,0.4,0,0,0.26,0,0,0,0,0,2.66,8.05,0,0,0,"FLaSH 1973 GES 2014-08-21 797 173"
"FLaSH",1974,"GES",2014-08-21,"797","177",2014,8,"Middle",23.3,541,0.25,0.45,28.2,44,0.7422,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FLaSH 1974 GES 2014-08-21 797 177"
"FLaSH",1975,"GES",2014-08-21,"797","178",2014,8,"Middle",23.3,541,0.25,45,28.2,47,0.8859,"Y",29.37,7.5,0,0,1.95,0,1.5,16,0,1,10.64,24.15,0,0,0,"FLaSH 1975 GES 2014-08-21 797 178"
"FLaSH",1976,"GES",2014-08-21,"797","182",2014,8,"Middle",23.3,541,0.25,45,28.2,42,0.5657,"Y",0,8.1,0,0,3.72,6,16.5,20,0,0,7.98,5.75,17.05,0,0,"FLaSH 1976 GES 2014-08-21 797 182"
"FLaSH",1977,"GES",2014-08-21,"797","185",2014,8,"Middle",23.3,541,0.25,45,28.2,49,0.9003,"Y",0,7.5,0,0,2.76,0,4.5,8,1.6,3,15.96,0,13.64,0,0,"FLaSH 1977 GES 2014-08-21 797 185"
"FLaSH",1978,"GES",2014-08-21,"797","188",2014,8,"Middle",23.3,541,0.25,45,28.2,47,0.7371,"Y",0,2.6,0,0,0.51,66,3.31,1,0,0,26.6,35.65,3.41,0,0,"FLaSH 1978 GES 2014-08-21 797 188"
"FLaSH",1979,"GES",2014-08-21,"797","189",2014,8,"Middle",23.3,541,0.25,45,28.2,50,1.0059,"Y",0,2.1,0,0,3.12,63,12,18,0,2,13.3,20.7,27.28,0,0.611470853087328,"FLaSH 1979 GES 2014-08-21 797 189"
"FLaSH",1980,"GES",2014-08-21,"797","195",2014,8,"Middle",23.3,541,0.25,45,28.2,42,0.5115,"Y",0,11.8,0,0,4.85,24,0,7,30.24,1,0,31.05,10.23,0,0,"FLaSH 1980 GES 2014-08-21 797 195"
"FLaSH",1981,"GES",2014-08-21,"797","197",2014,8,"Middle",23.3,541,0.25,45,28.2,50,1.0199,"Y",0,14,0,0,1.8,54,3.62,16,20.16,0,7.98,11.5,20.46,0,0.136631382925285,"FLaSH 1981 GES 2014-08-21 797 197"
"FLaSH",1982,"GES",2014-08-21,"797","200",2014,8,"Middle",23.3,541,0.25,45,28.2,47,0.7223,"Y",0,5,0,0,1.95,0,12.31,9,3.36,2,29.26,14.95,17.05,0,0,"FLaSH 1982 GES 2014-08-21 797 200"
"FLaSH",1983,"GES",2014-08-21,"797","202",2014,8,"Middle",23.3,541,0.25,45,28.2,52,1.0057,"Y",0,11.9,0,0,3.85,108,0,14,0,2,18.62,3.45,40.92,0,0,"FLaSH 1983 GES 2014-08-21 797 202"
"FLaSH",1984,"GES",2014-08-21,"797","203",2014,8,"Middle",23.3,541,0.25,45,28.2,48,0.8683,"Y",0,3.3,0,0,1.63,0,1.81,18,0,0,2.66,31.05,3.41,0,0,"FLaSH 1984 GES 2014-08-21 797 203"
"FLaSH",1985,"GES",2014-08-21,"797","206",2014,8,"Middle",23.3,541,0.25,45,28.2,45,0.7225,"Y",0,4.7,0,0,2.21,9,37.81,3,0,0,7.98,17.25,23.87,0,0,"FLaSH 1985 GES 2014-08-21 797 206"
"FLaSH",1986,"GES",2014-08-21,"797","207",2014,8,"Middle",23.3,541,0.25,45,28.2,49,0.9793,"Y",0,14.1,0,0,2.73,22,28.5,9,0,2,13.3,17.25,23.87,0,0,"FLaSH 1986 GES 2014-08-21 797 207"
"FLaSH",1987,"GES",2014-08-21,"797","219",2014,8,"Middle",23.3,541,0.25,45,28.2,47,0.9737,"Y",0,15.7,0,0,8.18,9,5.43,18,0,1,15.96,14.95,30.69,0,0,"FLaSH 1987 GES 2014-08-21 797 219"
"FLaSH",1988,"GES",2014-08-21,"797","222",2014,8,"Middle",23.3,541,0.25,45,28.2,56,1.2316,"Y",0,2.5,0,0,1.3,9,3,2,0,1,5.32,9.2,0,0,0,"FLaSH 1988 GES 2014-08-21 797 222"
"FLaSH",1989,"GES",2014-08-21,"797","226",2014,8,"Middle",23.3,541,0.25,45,28.2,48,0.8233,"Y",0,0.6,0,0,0.13,0,0,0,0,0,0,1.15,0,0,0,"FLaSH 1989 GES 2014-08-21 797 226"
"FLaSH",1990,"GES",2014-08-21,"797","228",2014,8,"Middle",23.3,541,0.25,45,28.2,51,1.0045,"Y",0,0.7,0,0,1.82,12,7.24,17,0,3,18.62,34.5,34.1,0,0,"FLaSH 1990 GES 2014-08-21 797 228"
"FLaSH",1991,"GES",2014-08-21,"797","229",2014,8,"Middle",23.3,541,0.25,0.45,28.2,52,1.1469,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FLaSH 1991 GES 2014-08-21 797 229"
"FLaSH",1992,"GES",2014-08-21,"797","230",2014,8,"Middle",23.3,541,0.25,45,28.2,44,0.5018,"Y",0,7.3,0,0,0.9,18,0,2,0,1,7.98,6.9,3.41,0,0,"FLaSH 1992 GES 2014-08-21 797 230"
"FLaSH",1993,"GES",2014-08-21,"797","233",2014,8,"Middle",23.3,541,0.25,45,28.2,46,0.698,"Y",0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,0,"FLaSH 1993 GES 2014-08-21 797 233"
"FLaSH",1994,"GES",2014-08-21,"797","237",2014,8,"Middle",23.3,541,0.25,45,28.2,44,0.655,"Y",0,11.71,0,0,4.87,18,9,8,11.68,1,0,1.15,44.33,0,0,"FLaSH 1994 GES 2014-08-21 797 237"
"FLaSH",1995,"GES",2014-08-21,"797","238",2014,8,"Middle",23.3,541,0.25,45,28.2,52,1.0637,"Y",0,1.2,0,0,0.26,0,0,0,0,0,0,0,0,0,0,"FLaSH 1995 GES 2014-08-21 797 238"
"FLaSH",1996,"GES",2014-08-21,"797","239",2014,8,"Middle",23.3,541,0.25,45,28.2,47,0.8347,"Y",0,0.1,0,0,0,0,0,0,0,0,7.98,2.3,0,0,0,"FLaSH 1996 GES 2014-08-21 797 239"
"FLaSH",1997,"GES",2014-08-21,"797","242",2014,8,"Middle",23.3,541,0.25,45,28.2,43,0.6283,"Y",0,0.4,0,0,0,0,0,0,0,0,7.98,0,0,0,0,"FLaSH 1997 GES 2014-08-21 797 242"
"FLaSH",1773,"FMWT",2014-09-17,"719","7006",2014,9,"Lower",22.1,400,0.18,50,17.2,83,3.7429,"Y",0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,"FLaSH 1773 FMWT 2014-09-17 719 7006"
"FLaSH",2062,"GES",2014-09-25,"797","317",2014,9,"Middle",22.2,742,0.34,40,30,56,1.2347,"Y",0,4.2,0,0,0.39,4,1.5,2,3.36,0,7.98,2.3,10.23,0,0,"FLaSH 2062 GES 2014-09-25 797 317"
"FLaSH",1817,"SKT",2014-12-17,"715","7082",2014,12,"Lower",11.7,182,0.08,10,150,61,1.5385,"Y",0,0,388,0,0,115,1.8,307.8,151.2,0,0,0,0,7.83731588369929,0,"FLaSH 1817 SKT 2014-12-17 715 7082"
"FLaSH",1818,"SKT",2014-12-17,"719","7083",2014,12,"Lower",12.7,297,0.13,28,50,59,1.3726,"Y",0,0,0,0,0,3,3.62,9.6,18.24,0,39.9,0,122.76,0.396751395124756,0,"FLaSH 1818 SKT 2014-12-17 719 7083"
"FLaSH",1819,"SKT",2014-12-17,"719","7084",2014,12,"Lower",12.7,297,0.13,28,50,57,1.1515,"Y",0,0,0,0,0,3,7.81,14,14.88,25,42.56,2.3,6.82,0,0,"FLaSH 1819 SKT 2014-12-17 719 7084"
"FLaSH",1779,"FMWT",2014-12-16,"797","7037",2014,12,"Middle",13.2,553,0.25,29,97.8,61,1.616,"Y",0,0,0,0,0.26,12,0,0,10.08,7,10.64,0,30.69,0,0,"FLaSH 1779 FMWT 2014-12-16 797 7037"
"FLaSH",1907,"GES",2014-12-02,"797","338",2014,12,"Middle",13.7,492,0.22,30,55.3,61,1.3061,"Y",0,0,0,0,0.13,28,0,1,13.44,2,13.3,0,54.56,0.489735814871175,0.493011746407556,"FLaSH 1907 GES 2014-12-02 797 338"
"FLaSH",1908,"GES",2014-12-02,"797","339",2014,12,"Middle",13.8,491,0.22,26,55.8,56,1.1927,"Y",0,0,0,0,0,6,0,0,0,0,2.66,0,23.87,0,0,"FLaSH 1908 GES 2014-12-02 797 339"
"FLaSH",1830,"SKT",2015-01-14,"719","7095",2015,1,"Lower",9.4,401,0.18,28,43,61,1.5886,"Y",0,0,48,0,0,23,1.8,25,43.2,1,0,0,0,0,0,"FLaSH 1830 SKT 2015-01-14 719 7095"
"FLaSH",1831,"SKT",2015-01-14,"719","7096",2015,1,"Lower",9.4,401,0.18,28,43,59,1.4234,"Y",0,0,80,0,0,24,4.7,20.8,135.84,0,0,0,0,0.356791867335117,0,"FLaSH 1831 SKT 2015-01-14 719 7096"
"FLaSH",1832,"SKT",2015-01-14,"719","7097",2015,1,"Lower",9.4,401,0.18,28,43,59,1.4643,"Y",0,0,36,3,0,12,4.7,18,65.76,0,0,0,0,0,0,"FLaSH 1832 SKT 2015-01-14 719 7097"
"FLaSH",1833,"SKT",2015-01-14,"719","7098",2015,1,"Lower",9.4,401,0.18,28,43,63,1.7113,"Y",0,0,40,3,0,20,1.4,18.6,73.92,0,0,0,0,0,0,"FLaSH 1833 SKT 2015-01-14 719 7098"
"FLaSH",1861,"SKT",2015-02-11,"715","7139",2015,2,"Lower",13.1,231,0.1,8,360,68,2.2183,"Y",0,0,4,0,0,0,0,2,6.72,0,0,0,0,1.20121688145222,0,"FLaSH 1861 SKT 2015-02-11 715 7139"
"FLaSH",1863,"SKT",2015-02-11,"719","7141",2015,2,"Lower",13.5,454,0.2,46,17,61,1.6042,"Y",0,0,0,6,0,18,2.8,0.6,11.36,14,10.64,0,0,0,0,"FLaSH 1863 SKT 2015-02-11 719 7141"
"FLaSH",1802,"SKT",2015-03-11,"719","7162",2015,3,"Lower",15.3,451,0.2,49,16,71,2.0025,"Y",0,0.1,0,9,0.13,50.96,21.3,11.2,89.76,32,2.66,0,0,5.18459755248552,0,"FLaSH 1802 SKT 2015-03-11 719 7162"
"FLaSH",1882,"SKT",2015-03-11,"719","7163",2015,3,"Lower",15.3,451,0.2,49,16,66,1.8604,"Y",0,0.2,8,18,0.52,28,15.4,13.2,79.36,51,34.58,0,17.05,3.18120015471999,0,"FLaSH 1882 SKT 2015-03-11 719 7163"
"FLaSH",1884,"SKT",2015-04-08,"719","7165",2015,4,"Lower",15.9,428,0.19,52,18,65,2.0325,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FLaSH 1884 SKT 2015-04-08 719 7165"
"FLaSH",1885,"SKT",2015-05-06,"719","7166",2015,5,"Lower",18.5,363,0.16,41,20,77,3.5538,"Y",0,0,0,0,0,15,4.5,0,3.36,1,558.6,44.85,245.52,0.157791581324621,0,"FLaSH 1885 SKT 2015-05-06 719 7166"
"FLaSH",1886,"SKT",2015-05-06,"719","7167",2015,5,"Lower",18.5,363,0.16,41,20,71,3.1416,"Y",0,0,0,0,0,15,31.5,0,0,0,521.36,41.4,0,0,0,"FLaSH 1886 SKT 2015-05-06 719 7167"
"FLaSH",1887,"SKT",2015-05-06,"719","7168",2015,5,"Lower",18.5,363,0.16,41,20,73,2.9888,"Y",0,0,0,6,0,12,7.5,0,3.36,0.28,1494.92,69,95.48,0.1228,0,"FLaSH 1887 SKT 2015-05-06 719 7168"
"FLaSH",1888,"SKT",2015-05-06,"719","7169",2015,5,"Lower",18.5,363,0.16,41,20,75,3.6197,"Y",0,0,0,0,0,0,0,0,6.72,0,332.5,20.7,75.02,0,0,"FLaSH 1888 SKT 2015-05-06 719 7169"
"FLaSH",2064,"STN",2015-06-18,"713","7170",2015,6,"Lower",22.3,434,0.19,78,9.899999619,29,0.1516,"Y",0,0,0,3,0.13,0,0,0,0,0,53.2,0,0,0,0,"FLaSH 2064 STN 2015-06-18 713 7170"
"FLaSH",2065,"STN",2015-06-18,"719","7171",2015,6,"Lower",22.6,185,0.08,44,34.20000076,32,0.1935,"Y",0,0,0,0,0,3,6.62,0,0,0,58.52,4.6,20.46,0.198375697562378,0,"FLaSH 2065 STN 2015-06-18 719 7171"
"FLaSH",2066,"STN",2015-06-18,"719","7172",2015,6,"Lower",22.6,185,0.08,44,34.20000076,34,0.2852,"Y",0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,"FLaSH 2066 STN 2015-06-18 719 7172"
"FLaSH",2067,"STN",2015-06-18,"719","7173",2015,6,"Lower",22.6,185,0.08,44,34.20000076,29,0.1607,"Y",0,0,0,0,0,0,1.81,1,0,0,0,0,0,0,0,"FLaSH 2067 STN 2015-06-18 719 7173"
"FLaSH",2068,"STN",2015-07-01,"719","7174",2015,7,"Lower",24,482,0.22,33,NA,43,NA,"Y",0,0.3,0,0,0.39,37,4.5,16,6.72,0,114.38,19.55,61.38,0,0,"FLaSH 2068 STN 2015-07-01 719 7174"
"FLaSH",2069,"STN",2015-07-01,"719","7175",2015,7,"Lower",24,482,0.22,33,NA,47,0.7784,"Y",0,0.1,0,0,0,0,1.81,1,13.44,0,53.2,12.65,3.41,0.244867907435587,0,"FLaSH 2069 STN 2015-07-01 719 7175"
"FLaSH",2070,"STN",2015-07-01,"719","7176",2015,7,"Lower",24,482,0.22,33,NA,52,1.0085,"Y",0,0.2,0,0,0.26,0,0,1,6.72,0,143.64,19.55,0,0,0,"FLaSH 2070 STN 2015-07-01 719 7176"
"FLaSH",2071,"STN",2015-07-01,"719","7177",2015,7,"Lower",24,482,0.22,33,NA,53,1.1596,"Y",0,0.7,0,0,0.13,0,0,0,0,0,2.66,0,0,0,0,"FLaSH 2071 STN 2015-07-01 719 7177"
"FLaSH",2072,"STN",2015-07-01,"719","7178",2015,7,"Lower",24,482,0.22,33,NA,47,0.6716,"Y",0,0,0,0,0,0,1.81,0,16.8,0,61.18,1.15,3.41,2.51882028129717,0,"FLaSH 2072 STN 2015-07-01 719 7178"
"FLaSH",2073,"STN",2015-07-01,"719","7179",2015,7,"Lower",24,482,0.22,33,NA,44,0.6308,"Y",0,0.1,0,0,0,9,1.5,2,6.72,0.28,103.74,8.05,0,0,0,"FLaSH 2073 STN 2015-07-01 719 7179"
"FLaSH",2074,"STN",2015-07-01,"719","7180",2015,7,"Lower",24,482,0.22,33,NA,54,1.2216,"Y",0,1.07,0,0,0.99,18,1.5,1,40.32,1,151.62,16.1,23.87,2.52857928895486,0,"FLaSH 2074 STN 2015-07-01 719 7180"
"FLaSH",2075,"STN",2015-07-01,"719","7181",2015,7,"Lower",24,482,0.22,33,NA,55,1.3855,"Y",0,0.4,0,0,0.13,0,0,2,23.52,0,140.98,5.75,23.87,0.554542976449377,0,"FLaSH 2075 STN 2015-07-01 719 7181"
"FLaSH",2076,"STN",2015-07-01,"719","7182",2015,7,"Lower",24,482,0.22,33,NA,44,0.6898,"Y",0,3,0,0,0.52,87,18,0,13.44,0,186.2,25.3,6.82,0,0,"FLaSH 2076 STN 2015-07-01 719 7182"
"FLaSH",2077,"STN",2015-07-01,"719","7183",2015,7,"Lower",24,482,0.22,33,NA,38,0.3586,"Y",0,0,0,0,0,3,3,0,3.36,0,26.6,11.5,0,0,0,"FLaSH 2077 STN 2015-07-01 719 7183"
"FLaSH",2078,"STN",2015-08-12,"797","7255",2015,8,"Middle",22.6,662,0.3,25,35.09999847,47,0.6773,"Y",0,0.77,0,0,8.97,38,10.81,38,20.16,0,10.64,16.1,20.46,0,0,"FLaSH 2078 STN 2015-08-12 797 7255"
"FLaSH",2217,"FMWT",2015-10-19,"797","7260",2015,10,"Middle",20.1,502,0.23,35,40.5,49,0.7891,"Y",0,0.2,0,0,0.65,21,30,0,0,0,130.34,17.25,6.82,0.198375697562378,0,"FLaSH 2217 FMWT 2015-10-19 797 7260"
"FLaSH",2170,"SKT",2016-01-13,"715","7271",2016,1,"Lower",9.3,195,0.08,36,40,68,2.2912,"Y",0,0,136,63,0,514,2.9,20,72,0,0,0,0,40.764330577131,0,"FLaSH 2170 SKT 2016-01-13 715 7271"
"FLaSH",2173,"SKT",2016-02-10,"715","7274",2016,2,"Lower",10.9,271,0.12,58,23,67,2.1038,"Y",0,0,92,3,0,23,1.4,4,26.88,1,0,0,0,3.70366910749484,0,"FLaSH 2173 SKT 2016-02-10 715 7274"
"FLaSH",2174,"SKT",2016-02-10,"719","7275",2016,2,"Lower",11.4,474,0.21,29,43,70,2.9061,"Y",0,0,8,3,0,20,2.9,0,36.96,0,23.94,0,17.05,5.35354334365809,0,"FLaSH 2174 SKT 2016-02-10 719 7275"
"FLaSH",2177,"SKT",2016-03-09,"719","7278",2016,3,"Lower",14.8,483,0.22,30,53,69,2.436,"Y",0,0.28,0,54,0,6,0,0.6,10.08,6,31.92,3.45,3.41,0,0,"FLaSH 2177 SKT 2016-03-09 719 7278"
"FLaSH",2178,"SKT",2016-03-09,"719","7279",2016,3,"Lower",14.8,483,0.22,30,53,63,1.4657,"Y",0,0,8,120,0,33,12.6,5,9.92,1,69.16,14.95,44.33,0,0,"FLaSH 2178 SKT 2016-03-09 719 7279"
"FLaSH",2179,"SKT",2016-03-09,"719","7280",2016,3,"Lower",14.8,483,0.22,30,53,60,1.5542,"Y",0,0,0,363,0,150,281.01,37.6,154.56,0,74.48,0,23.87,1.59250572197462,0,"FLaSH 2179 SKT 2016-03-09 719 7280"
"FLaSH",2180,"SKT",2016-03-09,"719","7281",2016,3,"Lower",14.8,483,0.22,30,53,73,2.543,"Y",0,0,0,219,0,16,109.03,14.6,35.04,7,66.5,14.95,320.54,0.244867907435587,0,"FLaSH 2180 SKT 2016-03-09 719 7281"
"FLaSH",2181,"SKT",2016-03-09,"719","7282",2016,3,"Lower",14.8,483,0.22,30,53,55,1.3114,"Y",0,0.07,8,156,0,7,127.82,6.6,43.36,2,23.94,6.9,47.74,0,0,"FLaSH 2181 SKT 2016-03-09 719 7282"
"FLaSH",2182,"SKT",2016-03-09,"719","7283",2016,3,"Lower",14.8,483,0.22,30,53,60,1.656,"Y",0,0.07,0,156,0,36,84.02,1.6,29.92,14,183.54,72.45,150.04,0,0,"FLaSH 2182 SKT 2016-03-09 719 7283"
"FLaSH",2184,"SKT",2016-04-04,"719","7285",2016,4,"Lower",16.9,616,0.28,37,NA,74,2.9634,"Y",0,0,40,30,0.17,192,1.81,12,86.72,0,13.3,0,405.79,0,0,"FLaSH 2184 SKT 2016-04-04 719 7285"
