"Year","Month","latitude","longitude","Database","LogNumber","Project","Date","Station","SerialNumber","SampleID","Species","Depth","SurfaceTemperature","SurfaceConductivity","SurfacePPT","Secchi","Turbidity","ForkLength","TotalBodyWeight","Acanthocyclops spp","Acartia spp","Acartia copepodid","Acartiella sinensis","Acartiella copepodid","Barnacle nauplii","Bosmina spp","Ceriodaphnia spp","Calanoid copepodid","Chironomid larvae","Clams","Copepod nauplii","Corophium type","Crab megalope","Crab zoea","Cumaceans","Cyclopoid copepodid","Daphnia spp","Diaphanosoma spp","Diaptomus spp","Diaptomus copepodid","Eurytemora spp","Eurytemora copepodid","Eurytemora nauplii","Fish eggs","Gammarus type","Harpacticoids","Hyperacanthomysis longirostris","Isopods","Limnoithona spp","Limnoithona copepodid","Longfin Smelt","Neomysis kadiakensis","Neomysis mercedis","Oithona davisae","Oithona copepodid","Osphranticum","Ostracods","Other calanoid","Other cladocera","Other cyclopoid","Other insect larvae","Other malacostraca","Other zooplankton","Pacific Herring","Palaemon","Prickly Sculpin","Pseudodiaptomus forbesi","Pseudodiaptomus marinus","Pseudodiaptomus spp","Pseudodiaptomus copepodid","Pseudodiaptomus nauplii","Sinocalanus spp","Sinocalanus copepodid","Sinocalanus nauplii","Synchaeta","Terrestrial invertebrates","Tortanus dextrilobatus","Tortanus spp","Tortanus copepodid","Tridentiger spp","Unid amphipod","Unid calanoid","Unid cladocera","Unid copepod","Unid cyclopoid","Unid fish","Unid mysids","Nippoleucon hinumensis","Region"
2013,1,38.33428,-121.64733,"FLaSH",1068,"SKT",2013-01-09,"719","6239","FLaSH 1068 SKT 2013-01-09 719 6239","Delta Smelt",11,8.1,469,0.21,22,74,66,2.1132,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,5,1,2,0,0,0,"Lower"
2016,3,38.33428,-121.64733,"FLaSH",2180,"SKT",2016-03-09,"719","7281","FLaSH 2180 SKT 2016-03-09 719 7281","Delta Smelt",10.7,14.8,483,0.22,30,53,73,2.543,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,1,0,73,74,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,13,8,0,0,0,0,0,0,25,0,0,13,0,94,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,"Lower"
2012,2,38.33428,-121.64733,"FLaSH",477,"SKT",2012-02-15,"719","4464","FLaSH 477 SKT 2012-02-15 719 4464","Delta Smelt",11.3,10.6,386,0.17,36,31,68,2.1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lower"
2013,1,38.33428,-121.64733,"FLaSH",1070,"SKT",2013-01-09,"719","6244","FLaSH 1070 SKT 2013-01-09 719 6244","Delta Smelt",11,8.1,469,0.21,22,74,72,2.7681,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,16,1,3,0,0,0,"Lower"
2016,3,38.33428,-121.64733,"FLaSH",2182,"SKT",2016-03-09,"719","7283","FLaSH 2182 SKT 2016-03-09 719 7283","Delta Smelt",10.7,14.8,483,0.22,30,53,60,1.656,0,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0,4,0,0,0,0,52,22,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,69,0,0,63,0,44,12,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,"Lower"
2012,4,38.33428,-121.64733,"FLaSH",659,"SKT",2012-04-04,"719","4937","FLaSH 659 SKT 2012-04-04 719 4937","Delta Smelt",9.4,14.1,590,0.27,37,26,70,2.4604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lower"
2016,4,38.33428,-121.64733,"FLaSH",2203,"SKT",2016-04-04,"719","7296","FLaSH 2203 SKT 2016-04-04 719 7296","Delta Smelt",10.1,16.9,616,0.28,37,NA,69,2.4812,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,307,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,"Lower"
2013,4,38.33428,-121.64733,"FLaSH",1155,"SKT",2013-04-04,"719","6476","FLaSH 1155 SKT 2013-04-04 719 6476","Delta Smelt",10.4,16.4,476,0.21,62,15,68,2.5726,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,146,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,"Lower"
2016,4,38.33428,-121.64733,"FLaSH",2204,"SKT",2016-04-04,"719","7297","FLaSH 2204 SKT 2016-04-04 719 7297","Delta Smelt",10.1,16.9,616,0.28,37,NA,69,2.6515,14,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,28,6,0,26,0,9,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Lower"
2013,1,38.33428,-121.64733,"FLaSH",1071,"SKT",2013-01-09,"719","6245","FLaSH 1071 SKT 2013-01-09 719 6245","Delta Smelt",11,8.1,469,0.21,22,74,64,1.958,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,"Lower"
2012,5,38.33428,-121.64733,"FLaSH",718,"SKT",2012-05-02,"719","5084","FLaSH 718 SKT 2012-05-02 719 5084","Delta Smelt",9.4,18.8,646,0.3,32,25,70,2.7173,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,1,0,123,21,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,"Lower"
2013,1,38.33428,-121.64733,"FLaSH",1073,"SKT",2013-01-09,"719","6251","FLaSH 1073 SKT 2013-01-09 719 6251","Delta Smelt",11,8.1,469,0.21,22,74,69,2.0974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,"Lower"
2016,3,38.33428,-121.64733,"FLaSH",2178,"SKT",2016-03-09,"719","7279","FLaSH 2178 SKT 2016-03-09 719 7279","Delta Smelt",10.7,14.8,483,0.22,30,53,63,1.4657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,40,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,26,0,0,13,0,13,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,"Lower"
2016,3,38.33428,-121.64733,"FLaSH",2179,"SKT",2016-03-09,"719","7280","FLaSH 2179 SKT 2016-03-09 719 7280","Delta Smelt",10.7,14.8,483,0.22,30,53,60,1.5542,3,0,0,0,0,0,1,0,76,0,0,0,0,0,0,0,21,0,0,0,0,121,118,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,31,28,0,0,0,0,0,0,28,0,0,0,0,7,1,0,0,0,0,0,0,0,0,31,6,16,5,0,0,0,"Lower"
2018,3,38.33428,-121.64733,"FLaSH",2322,"SKT",2018-03-07,"719","A57","FLaSH 2322 SKT 2018-03-07 719 A57","Delta Smelt",11,12.6,283,0.12,38,24,65,1.8585,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,11,0,0,0,0,4,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,"Lower"
2022,3,38.33428,-121.64733,"FLaSH",2569,"SKT",2022-03-16,"719","S307","FLaSH 2569 SKT 2022-03-16 719 S307","Delta Smelt",9.4488,13.7,348,0.153156375528967,31,44.1,80,3.4819,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lower"
2012,3,38.33428,-121.64733,"FLaSH",545,"SKT",2012-03-08,"719","4717","FLaSH 545 SKT 2012-03-08 719 4717","Delta Smelt",10.1,11.9,554,0.25,25,40,62,1.7033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,"Lower"
2016,4,38.33428,-121.64733,"FLaSH",2202,"SKT",2016-04-04,"719","7295","FLaSH 2202 SKT 2016-04-04 719 7295","Delta Smelt",10.1,16.9,616,0.28,37,NA,78,3.2368,10,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,6,4,1,9,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,1,0,187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lower"
2012,3,38.33428,-121.64733,"FLaSH",548,"SKT",2012-03-08,"719","4722","FLaSH 548 SKT 2012-03-08 719 4722","Delta Smelt",10.1,11.9,554,0.25,25,40,62,1.7456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lower"
2016,3,38.33428,-121.64733,"FLaSH",2181,"SKT",2016-03-09,"719","7282","FLaSH 2181 SKT 2016-03-09 719 7282","Delta Smelt",10.7,14.8,483,0.22,30,53,55,1.3114,1,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,4,2,0,1,0,52,64,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,9,0,0,6,0,14,12,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"Lower"
2013,1,38.33428,-121.64733,"FLaSH",1072,"SKT",2013-01-09,"719","6249","FLaSH 1072 SKT 2013-01-09 719 6249","Delta Smelt",11,8.1,469,0.21,22,74,65,2.0586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,"Lower"
2015,3,38.33428,-121.64733,"FLaSH",1882,"SKT",2015-03-11,"719","7163","FLaSH 1882 SKT 2015-03-11 719 7163","Delta Smelt",11,15.3,451,0.2,49,16,66,1.8604,3,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,16,2,0,4,0,6,11,0,0,0,51,0,0,4,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,13,0,0,0,2,5,0,0,0,1,0,0,0,0,1,3,0,1,2,0,0,0,"Lower"
2012,5,38.33428,-121.64733,"FLaSH",721,"SKT",2012-05-02,"719","5119","FLaSH 721 SKT 2012-05-02 719 5119","Delta Smelt",9.4,18.8,646,0.3,32,25,71,2.7718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,1,0,0,0,0,516,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Lower"
2015,4,38.33428,-121.64733,"FLaSH",1884,"SKT",2015-04-08,"719","7165","FLaSH 1884 SKT 2015-04-08 719 7165","Delta Smelt",10.4,15.9,428,0.19,52,18,65,2.0325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,"Lower"
2013,1,38.33428,-121.64733,"FLaSH",1069,"SKT",2013-01-09,"719","6242","FLaSH 1069 SKT 2013-01-09 719 6242","Delta Smelt",11,8.1,469,0.21,22,74,64,2.114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,"Lower"
2022,4,38.33428,-121.64733,"FLaSH",2579,"SKT",2022-04-13,"719","S317","FLaSH 2579 SKT 2022-04-13 719 S317","Delta Smelt",10.0584,15.8,421,0.18778055306899,76,13.3,75,3.6731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,426,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Lower"
2012,3,38.33428,-121.64733,"FLaSH",546,"SKT",2012-03-08,"719","4718","FLaSH 546 SKT 2012-03-08 719 4718","Delta Smelt",10.1,11.9,554,0.25,25,40,70,2.2856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lower"
2016,4,38.33428,-121.64733,"FLaSH",2193,"SKT",2016-04-04,"719","7294","FLaSH 2193 SKT 2016-04-04 719 7294","Delta Smelt",10.1,16.9,616,0.28,37,NA,71,3.0697,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,4,1,8,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,2,0,0,0,0,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lower"
2017,3,38.33428,-121.64733,"FLaSH",2159,"SKT",2017-03-08,"719","A34","FLaSH 2159 SKT 2017-03-08 719 A34","Delta Smelt",11.6,12.8,799,0.37,51,19,67,2.1814,2,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,1,9,0,8,0,23,3,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,3,8,1,1,0,0,0,"Lower"
2013,1,38.33428,-121.64733,"FLaSH",1050,"SKT",2013-01-09,"719","6218","FLaSH 1050 SKT 2013-01-09 719 6218","Delta Smelt",11,8.1,469,0.21,22,74,70,2.5856,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lower"
2012,1,38.33428,-121.64733,"FLaSH",699,"SKT",2012-01-19,"719","4121","FLaSH 699 SKT 2012-01-19 719 4121","Delta Smelt",11,7.8,362,0.16,36,30,67,2.2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0,14,0,0,0,0,0,0,0,0,0,15,2,1,1,0,0,0,"Lower"
2012,4,38.33428,-121.64733,"FLaSH",693,"SKT",2012-04-04,"719","4954","FLaSH 693 SKT 2012-04-04 719 4954","Delta Smelt",9.4,14.1,590,0.27,37,26,62,1.808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,343,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"Lower"
2017,1,38.33428,-121.64733,"FLaSH",2137,"SKT",2017-01-11,"719","A7","FLaSH 2137 SKT 2017-01-11 719 A7","Delta Smelt",11.9,9.7,222,0.09,37,34,70,2.5576,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,85,0,8,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,"Lower"
2015,6,38.20712,-121.66008,"FLaSH",2064,"STN",2015-06-18,"713","7170","FLaSH 2064 STN 2015-06-18 713 7170","Delta Smelt",12.8,22.3,434,0.19,78,9.899999619,29,0.1516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lower"
2013,7,38.33428,-121.64733,"FLaSH",1374,"STN",2013-07-22,"719","199","FLaSH 1374 STN 2013-07-22 719 199","Delta Smelt",9.8,23.3,512,0.23,25,NA,54,0.9589,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,9,0,2,1,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,"Lower"
2015,6,38.33428,-121.64733,"FLaSH",2065,"STN",2015-06-18,"719","7171","FLaSH 2065 STN 2015-06-18 719 7171","Delta Smelt",11,22.6,185,0.08,44,34.20000076,32,0.1935,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,4,0,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Lower"
2012,6,38.33428,-121.64733,"FLaSH",1279,"STN",2012-06-11,"719","5150","FLaSH 1279 STN 2012-06-11 719 5150","Delta Smelt",7.3,23.2,392,0.17,29,37.40000153,29,0.2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lower"
2015,7,38.33428,-121.64733,"FLaSH",2070,"STN",2015-07-01,"719","7176","FLaSH 2070 STN 2015-07-01 719 7176","Delta Smelt",10.4,24,482,0.22,33,NA,52,1.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,54,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lower"
2015,6,38.33428,-121.64733,"FLaSH",2067,"STN",2015-06-18,"719","7173","FLaSH 2067 STN 2015-06-18 719 7173","Delta Smelt",11,22.6,185,0.08,44,34.20000076,29,0.1607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lower"
2013,7,38.33428,-121.64733,"FLaSH",1343,"STN",2013-07-22,"719","200","FLaSH 1343 STN 2013-07-22 719 200","Delta Smelt",9.8,23.3,512,0.23,25,NA,41,0.5065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,9,1,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,"Lower"
2012,6,38.33428,-121.64733,"FLaSH",1420,"STN",2012-06-25,"719","5202","FLaSH 1420 STN 2012-06-25 719 5202","Delta Smelt",10.7,20.5,388,0.17,32,31.29999924,29,0.1582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Lower"
2013,8,38.33428,-121.64733,"FLaSH",1357,"STN",2013-08-19,"719","306","FLaSH 1357 STN 2013-08-19 719 306","Delta Smelt",10.4,25.8,507,0.23,38,NA,40,0.5079,0,0,0,0,1,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,10,23,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,3,99,1,2,0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,"Lower"
2013,8,38.33428,-121.64733,"FLaSH",1350,"STN",2013-08-19,"719","294","FLaSH 1350 STN 2013-08-19 719 294","Delta Smelt",10.4,25.8,507,0.23,38,NA,32,0.2646,0,0,0,0,0,0,0,0,15,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,5,13,0,0,0,0,0,0,0,0,0,0,46,1,0,0,0,1,0,"Lower"
2012,6,38.33428,-121.64733,"FLaSH",1408,"STN",2012-06-11,"719","5152","FLaSH 1408 STN 2012-06-11 719 5152","Delta Smelt",7.3,23.2,392,0.17,29,37.40000153,28,0.1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,"Lower"
2013,7,38.33428,-121.64733,"FLaSH",1344,"STN",2013-07-22,"719","202","FLaSH 1344 STN 2013-07-22 719 202","Delta Smelt",9.8,23.3,512,0.23,25,NA,42,0.5058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,9,0,4,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,"Lower"
2013,6,38.33428,-121.64733,"FLaSH",1230,"STN",2013-06-11,"719","50","FLaSH 1230 STN 2013-06-11 719 50","Delta Smelt",NA,21,408,NA,28,NA,28,0.1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lower"
2014,6,38.33428,-121.64733,"FLaSH",1653,"STN",2014-06-02,"719","3","FLaSH 1653 STN 2014-06-02 719 3","Delta Smelt",10.4,21.4,424,0.19,39,34.79999924,38,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Lower"
2012,6,38.33428,-121.64733,"FLaSH",1277,"STN",2012-06-11,"719","5146","FLaSH 1277 STN 2012-06-11 719 5146","Delta Smelt",7.3,23.2,392,0.17,29,37.40000153,41,0.5174,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,20,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,"Lower"
2015,7,38.33428,-121.64733,"FLaSH",2069,"STN",2015-07-01,"719","7175","FLaSH 2069 STN 2015-07-01 719 7175","Delta Smelt",10.4,24,482,0.22,33,NA,47,0.7784,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,20,0,0,11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lower"
2012,6,38.33428,-121.64733,"FLaSH",1402,"STN",2012-06-25,"719","5207","FLaSH 1402 STN 2012-06-25 719 5207","Delta Smelt",10.7,20.5,388,0.17,32,31.29999924,32,0.1927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,23,1,0,0,0,0,0,0,0,0,0,0,13,1,0,1,0,0,0,"Lower"
2013,7,38.33428,-121.64733,"FLaSH",1342,"STN",2013-07-22,"719","198","FLaSH 1342 STN 2013-07-22 719 198","Delta Smelt",9.8,23.3,512,0.23,25,NA,49,0.749,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,0,10,2,9,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,"Lower"
2013,6,38.33428,-121.64733,"FLaSH",1233,"STN",2013-06-24,"719","100","FLaSH 1233 STN 2013-06-24 719 100","Delta Smelt",10.4,20.9,432,0.19,31,NA,33,0.2255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Lower"
2012,6,38.33428,-121.64733,"FLaSH",1406,"STN",2012-06-25,"719","5210","FLaSH 1406 STN 2012-06-25 719 5210","Delta Smelt",10.7,20.5,388,0.17,32,31.29999924,41,0.4625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,26,0,2,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,"Lower"
2013,6,38.33428,-121.64733,"FLaSH",1234,"STN",2013-06-24,"719","101","FLaSH 1234 STN 2013-06-24 719 101","Delta Smelt",10.4,20.9,432,0.19,31,NA,28,0.1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Lower"
