Project,Station,Year,Month,Date,SampleID,latitude,longitude,Region,Species,Acanthocyclops spp,Acartia spp,Acartia copepodid,Acartiella sinensis,Acartiella copepodid,Barnacle nauplii,Bosmina spp,Ceriodaphnia spp,Calanoid copepodid,Chironomid larvae,Clams,Copepod nauplii,Corophium type,Crab megalope,Crab zoea,Cumaceans,Cyclopoid copepodid,Daphnia spp,Diaphanosoma spp,Diaptomus spp,Diaptomus copepodid,Eurytemora spp,Eurytemora copepodid,Eurytemora nauplii,Fish eggs,Gammarus type,Harpacticoids,Hyperacanthomysis longirostris,Isopods,Limnoithona spp,Limnoithona copepodid,Longfin Smelt,Neomysis kadiakensis,Neomysis mercedis,Oithona davisae,Oithona copepodid,Osphranticum,Ostracods,Other calanoid,Other cladocera,Other cyclopoid,Other insect larvae,Other malacostraca,Other zooplankton,Pacific Herring,Palaemon,Prickly Sculpin,Pseudodiaptomus forbesi,Pseudodiaptomus marinus,Pseudodiaptomus spp,Pseudodiaptomus copepodid,Pseudodiaptomus nauplii,Sinocalanus spp,Sinocalanus copepodid,Sinocalanus nauplii,Synchaeta,Terrestrial invertebrates,Tortanus dextrilobatus,Tortanus spp,Tortanus copepodid,Tridentiger spp,Unid amphipod,Unid calanoid,Unid cladocera,Unid copepod,Unid cyclopoid,Unid fish,Unid mysids,Nippoleucon hinumensis
SKT,719,2015,5,5/6/2015,FLaSH 1886 SKT 2015-05-06 719 7167,38.33428,-121.64733,Lower,Delta Smelt,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,36,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
SKT,719,2012,1,1/19/2012,FLaSH 593 SKT 2012-01-19 719 4167,38.33428,-121.64733,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKT,719,2013,3,3/6/2013,FLaSH 1189 SKT 2013-03-06 719 6436,38.33428,-121.64733,Lower,Delta Smelt,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,3,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,105,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0
SKT,719,2013,1,1/9/2013,FLaSH 1067 SKT 2013-01-09 719 6238,38.33428,-121.64733,Lower,Delta Smelt,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,7,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
SKT,719,2012,3,3/8/2012,FLaSH 544 SKT 2012-03-08 719 4716,38.33428,-121.64733,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
SKT,719,2014,3,3/12/2014,FLaSH 1576 SKT 2014-03-12 719 519,38.33428,-121.64733,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SKT,719,2014,3,3/12/2014,FLaSH 1578 SKT 2014-03-12 719 528,38.33428,-121.64733,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,16,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SKT,719,2014,3,3/12/2014,FLaSH 1579 SKT 2014-03-12 719 537,38.33428,-121.64733,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKT,719,2016,4,4/4/2016,FLaSH 2184 SKT 2016-04-04 719 7285,38.33428,-121.64733,Lower,Delta Smelt,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,48,0,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,5,0,0,0,0,119,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
SKT,719,2014,5,5/7/2014,FLaSH 1620 SKT 2014-05-07 719 19,38.33428,-121.64733,Lower,Delta Smelt,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,62,0,0,2,0,79,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
SKT,719,2012,3,3/8/2012,FLaSH 550 SKT 2012-03-08 719 4734,38.33428,-121.64733,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,25,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
SKT,719,2015,1,1/14/2015,FLaSH 1830 SKT 2015-01-14 719 7095,38.33428,-121.64733,Lower,Delta Smelt,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
SKT,719,2017,4,4/5/2017,FLaSH 2163 SKT 2017-04-05 719 A38,38.33428,-121.64733,Lower,Delta Smelt,5,0,0,0,0,0,4,0,3,5,0,0,0,0,0,0,5,79,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,0,0,0,108,2,0,0,0,0,0,0,0,0,19,50,0,1,0,0,0
SKT,719,2012,3,3/8/2012,FLaSH 553 SKT 2012-03-08 719 4743,38.33428,-121.64733,Lower,Delta Smelt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SKT,719,2012,3,3/8/2012,FLaSH 552 SKT 2012-03-08 719 4737,38.33428,-121.64733,Lower,Delta Smelt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,180,13,0,0,0,0,0,0,0,0,79,0,0,1,0,0,0
SKT,719,2022,4,4/13/2022,FLaSH 2579 SKT 2022-04-13 719 S317,38.33428,-121.64733,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,426,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SKT,719,2014,4,4/8/2014,FLaSH 1603 SKT 2014-04-08 719 2,38.33428,-121.64733,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,188,1,0,0,5,0,0,0,0,0,8,0,2,0,0,0,0
SKT,719,2014,4,4/8/2014,FLaSH 1604 SKT 2014-04-08 719 3,38.33428,-121.64733,Lower,Delta Smelt,1,0,0,0,0,0,0,0,2,7,0,0,1,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,0,138,16,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0
SKT,719,2012,2,2/15/2012,FLaSH 476 SKT 2012-02-15 719 4461,38.33428,-121.64733,Lower,Delta Smelt,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,0,0,0,0,0,24,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,6,0,4,0,0,0
SKT,719,2012,2,2/15/2012,FLaSH 478 SKT 2012-02-15 719 4472,38.33428,-121.64733,Lower,Delta Smelt,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,36,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0
SKT,719,2012,2,2/15/2012,FLaSH 479 SKT 2012-02-15 719 4475,38.33428,-121.64733,Lower,Delta Smelt,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,26,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
SKT,719,2014,5,5/7/2014,FLaSH 1619 SKT 2014-05-07 719 17,38.33428,-121.64733,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,4,0,118,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKT,719,2012,4,4/4/2012,FLaSH 658 SKT 2012-04-04 719 4940,38.33428,-121.64733,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,314,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKT,719,2014,5,5/7/2014,FLaSH 1621 SKT 2014-05-07 719 20,38.33428,-121.64733,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKT,719,2017,2,2/8/2017,FLaSH 2146 SKT 2017-02-08 719 A21,38.33428,-121.64733,Lower,Delta Smelt,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0
SKT,719,2012,1,1/19/2012,FLaSH 589 SKT 2012-01-19 719 4226,38.33428,-121.64733,Lower,Delta Smelt,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,8,0,0,0,0,22,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
SKT,719,2017,4,4/5/2017,FLaSH 2162 SKT 2017-04-05 719 A37,38.33428,-121.64733,Lower,Delta Smelt,1,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,1,34,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,226,1,1,0,0,0,0,0,0,0,14,14,0,0,0,0,0
SKT,719,2015,5,5/6/2015,FLaSH 1885 SKT 2015-05-06 719 7166,38.33428,-121.64733,Lower,Delta Smelt,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,210,0,0,39,0,72,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
SKT,719,2013,1,1/9/2013,FLaSH 1074 SKT 2013-01-09 719 6252,38.33428,-121.64733,Lower,Delta Smelt,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,6,3,9,0,0,0
SKT,719,2016,3,3/9/2016,FLaSH 2177 SKT 2016-03-09 719 7278,38.33428,-121.64733,Lower,Delta Smelt,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,12,0,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SKT,719,2016,3,3/9/2016,FLaSH 2178 SKT 2016-03-09 719 7279,38.33428,-121.64733,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,40,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,26,0,0,13,0,13,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0
SKT,719,2016,3,3/9/2016,FLaSH 2179 SKT 2016-03-09 719 7280,38.33428,-121.64733,Lower,Delta Smelt,3,0,0,0,0,0,1,0,76,0,0,0,0,0,0,0,21,0,0,0,0,121,118,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,31,28,0,0,0,0,0,0,28,0,0,0,0,7,1,0,0,0,0,0,0,0,0,31,6,16,5,0,0,0
SKT,719,2018,3,3/7/2018,FLaSH 2322 SKT 2018-03-07 719 A57,38.33428,-121.64733,Lower,Delta Smelt,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,11,0,0,0,0,4,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0
SKT,719,2016,3,3/9/2016,FLaSH 2180 SKT 2016-03-09 719 7281,38.33428,-121.64733,Lower,Delta Smelt,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,1,0,73,74,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,13,8,0,0,0,0,0,0,25,0,0,13,0,94,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
SKT,719,2012,2,2/15/2012,FLaSH 477 SKT 2012-02-15 719 4464,38.33428,-121.64733,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKT,719,2013,1,1/9/2013,FLaSH 1070 SKT 2013-01-09 719 6244,38.33428,-121.64733,Lower,Delta Smelt,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,16,1,3,0,0,0
SKT,719,2016,3,3/9/2016,FLaSH 2182 SKT 2016-03-09 719 7283,38.33428,-121.64733,Lower,Delta Smelt,0,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0,4,0,0,0,0,52,22,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,69,0,0,63,0,44,12,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0
SKT,719,2012,1,1/19/2012,FLaSH 702 SKT 2012-01-19 719 4218,38.33428,-121.64733,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,12,0,0,0,0,11,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
SKT,719,2012,1,1/19/2012,FLaSH 700 SKT 2012-01-19 719 4144,38.33428,-121.64733,Lower,Delta Smelt,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,16,0,0,0,0,40,4,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0
SKT,719,2013,4,4/4/2013,FLaSH 1155 SKT 2013-04-04 719 6476,38.33428,-121.64733,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,146,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
SKT,719,2015,3,3/11/2015,FLaSH 1802 SKT 2015-03-11 719 7162,38.33428,-121.64733,Lower,Delta Smelt,2,2,0,0,0,0,17,1,3,0,0,0,0,0,0,0,33,0,0,0,7,3,3,0,0,1,32,0,0,1,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,15,0,0,0,0,0,6,0,8,1,0,0,0
SKT,719,2012,1,1/19/2012,FLaSH 592 SKT 2012-01-19 719 4186,38.33428,-121.64733,Lower,Delta Smelt,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,16,0,0,0,0,42,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKT,719,2015,1,1/14/2015,FLaSH 1833 SKT 2015-01-14 719 7098,38.33428,-121.64733,Lower,Delta Smelt,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,5,0,0,0
SKT,719,2013,3,3/6/2013,FLaSH 1190 SKT 2013-03-06 719 6431,38.33428,-121.64733,Lower,Delta Smelt,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,184,2,0,0,0,0,0,0,0,0,131,0,1,0,0,0,0
SKT,719,2014,4,4/8/2014,FLaSH 1602 SKT 2014-04-08 719 1,38.33428,-121.64733,Lower,Delta Smelt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,133,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0
SKT,719,2013,1,1/9/2013,FLaSH 1068 SKT 2013-01-09 719 6239,38.33428,-121.64733,Lower,Delta Smelt,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,5,1,2,0,0,0
SKT,719,2016,4,4/4/2016,FLaSH 2193 SKT 2016-04-04 719 7294,38.33428,-121.64733,Lower,Delta Smelt,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,4,1,8,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,2,0,0,0,0,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKT,719,2013,1,1/9/2013,FLaSH 1069 SKT 2013-01-09 719 6242,38.33428,-121.64733,Lower,Delta Smelt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
SKT,719,2012,3,3/8/2012,FLaSH 545 SKT 2012-03-08 719 4717,38.33428,-121.64733,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
SKT,719,2012,3,3/8/2012,FLaSH 546 SKT 2012-03-08 719 4718,38.33428,-121.64733,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKT,719,2012,3,3/8/2012,FLaSH 549 SKT 2012-03-08 719 4725,38.33428,-121.64733,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,184,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKT,719,2012,3,3/8/2012,FLaSH 548 SKT 2012-03-08 719 4722,38.33428,-121.64733,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKT,719,2016,4,4/4/2016,FLaSH 2203 SKT 2016-04-04 719 7296,38.33428,-121.64733,Lower,Delta Smelt,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,307,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
SKT,719,2016,4,4/4/2016,FLaSH 2204 SKT 2016-04-04 719 7297,38.33428,-121.64733,Lower,Delta Smelt,14,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,28,6,0,26,0,9,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SKT,719,2012,3,3/8/2012,FLaSH 551 SKT 2012-03-08 719 4726,38.33428,-121.64733,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SKT,719,2012,5,5/2/2012,FLaSH 718 SKT 2012-05-02 719 5084,38.33428,-121.64733,Lower,Delta Smelt,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,1,0,123,21,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
SKT,719,2013,1,1/9/2013,FLaSH 1073 SKT 2013-01-09 719 6251,38.33428,-121.64733,Lower,Delta Smelt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
SKT,719,2012,4,4/4/2012,FLaSH 693 SKT 2012-04-04 719 4954,38.33428,-121.64733,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,343,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
SKT,719,2012,5,5/2/2012,FLaSH 722 SKT 2012-05-02 719 5121,38.33428,-121.64733,Lower,Delta Smelt,1,0,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,4,0,0,0,0,453,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKT,719,2012,5,5/2/2012,FLaSH 721 SKT 2012-05-02 719 5119,38.33428,-121.64733,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,1,0,0,0,0,516,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SKT,719,2022,3,3/16/2022,FLaSH 2569 SKT 2022-03-16 719 S307,38.33428,-121.64733,Lower,Delta Smelt,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKT,719,2014,5,5/7/2014,FLaSH 1618 SKT 2014-05-07 719 16,38.33428,-121.64733,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKT,719,2012,1,1/19/2012,FLaSH 591 SKT 2012-01-19 719 4188,38.33428,-121.64733,Lower,Delta Smelt,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SKT,719,2012,4,4/4/2012,FLaSH 659 SKT 2012-04-04 719 4937,38.33428,-121.64733,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKT,719,2016,3,3/9/2016,FLaSH 2181 SKT 2016-03-09 719 7282,38.33428,-121.64733,Lower,Delta Smelt,1,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,4,2,0,1,0,52,64,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,9,0,0,6,0,14,12,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
