"","SampleID","SubRegion","IBMR","TowType","Date","Latitude","Longitude","Source","Station","DOY","CPUE","BPUE","Region","Month","Year","MonthYear"
"14683","STN 713 2012-06-25","Lower Sacramento River Ship Channel","othcaladjuv","Oblique",2012-06-25,38.20712,-121.66008,"STN","713",177,80.1000000000001,120.15,"Lower",6,2012,2011.58333333333
"14684","STN 713 2012-06-25","Lower Sacramento River Ship Channel","othclad","Oblique",2012-06-25,38.20712,-121.66008,"STN","713",177,320.5,241.22,"Lower",6,2012,2011.58333333333
"14685","STN 713 2012-06-25","Lower Sacramento River Ship Channel","othcyc","Oblique",2012-06-25,38.20712,-121.66008,"STN","713",177,50.6,170.016,"Lower",6,2012,2011.58333333333
"14686","STN 713 2012-06-25","Lower Sacramento River Ship Channel","other","Oblique",2012-06-25,38.20712,-121.66008,"STN","713",177,4.2,4.2,"Lower",6,2012,2011.58333333333
"14687","STN 713 2012-06-25","Lower Sacramento River Ship Channel","pdiapfor","Oblique",2012-06-25,38.20712,-121.66008,"STN","713",177,2644.1,7033.306,"Lower",6,2012,2011.58333333333
"14688","STN 713 2012-06-25","Lower Sacramento River Ship Channel","pdiapjuv","Oblique",2012-06-25,38.20712,-121.66008,"STN","713",177,1573,1808.95,"Lower",6,2012,2011.58333333333
"14689","STN 713 2012-07-12","Lower Sacramento River Ship Channel","allcopnaup","Oblique",2012-07-12,38.20712,-121.66008,"STN","713",194,155.7,15.57,"Lower",7,2012,2011.5
"14690","STN 713 2012-07-12","Lower Sacramento River Ship Channel","daphnia","Oblique",2012-07-12,38.20712,-121.66008,"STN","713",194,7.1,28.4,"Lower",7,2012,2011.5
"14691","STN 713 2012-07-12","Lower Sacramento River Ship Channel","othcalad","Oblique",2012-07-12,38.20712,-121.66008,"STN","713",194,84.9,289.509,"Lower",7,2012,2011.5
"14692","STN 713 2012-07-12","Lower Sacramento River Ship Channel","othcaladjuv","Oblique",2012-07-12,38.20712,-121.66008,"STN","713",194,84.9000000000001,127.35,"Lower",7,2012,2011.5
"14693","STN 713 2012-07-12","Lower Sacramento River Ship Channel","othclad","Oblique",2012-07-12,38.20712,-121.66008,"STN","713",194,60.1,48.78,"Lower",7,2012,2011.5
"14694","STN 713 2012-07-12","Lower Sacramento River Ship Channel","othcyc","Oblique",2012-07-12,38.20712,-121.66008,"STN","713",194,3.5,11.76,"Lower",7,2012,2011.5
"14695","STN 713 2012-07-12","Lower Sacramento River Ship Channel","other","Oblique",2012-07-12,38.20712,-121.66008,"STN","713",194,7.1,1.988,"Lower",7,2012,2011.5
"14696","STN 713 2012-07-12","Lower Sacramento River Ship Channel","pdiapfor","Oblique",2012-07-12,38.20712,-121.66008,"STN","713",194,2940.7,7822.262,"Lower",7,2012,2011.5
"14697","STN 713 2012-07-12","Lower Sacramento River Ship Channel","pdiapjuv","Oblique",2012-07-12,38.20712,-121.66008,"STN","713",194,2597.5,2987.125,"Lower",7,2012,2011.5
"14698","STN 713 2012-07-24","Lower Sacramento River Ship Channel","allcopnaup","Oblique",2012-07-24,38.20712,-121.66008,"STN","713",206,35.2,3.52,"Lower",7,2012,2011.5
"14699","STN 713 2012-07-24","Lower Sacramento River Ship Channel","othcalad","Oblique",2012-07-24,38.20712,-121.66008,"STN","713",206,31.6,109.821,"Lower",7,2012,2011.5
"14700","STN 713 2012-07-24","Lower Sacramento River Ship Channel","othcaladjuv","Oblique",2012-07-24,38.20712,-121.66008,"STN","713",206,10.5,15.75,"Lower",7,2012,2011.5
"14701","STN 713 2012-07-24","Lower Sacramento River Ship Channel","othclad","Oblique",2012-07-24,38.20712,-121.66008,"STN","713",206,38.7,33.06,"Lower",7,2012,2011.5
"14702","STN 713 2012-07-24","Lower Sacramento River Ship Channel","other","Oblique",2012-07-24,38.20712,-121.66008,"STN","713",206,10.6,2.968,"Lower",7,2012,2011.5
"14703","STN 713 2012-07-24","Lower Sacramento River Ship Channel","pdiapfor","Oblique",2012-07-24,38.20712,-121.66008,"STN","713",206,2033,5407.78,"Lower",7,2012,2011.5
"14704","STN 713 2012-07-24","Lower Sacramento River Ship Channel","pdiapjuv","Oblique",2012-07-24,38.20712,-121.66008,"STN","713",206,1364.7,1569.405,"Lower",7,2012,2011.5
"14705","STN 713 2012-08-06","Lower Sacramento River Ship Channel","allcopnaup","Oblique",2012-08-06,38.20712,-121.66008,"STN","713",219,130,13,"Lower",8,2012,2011.41666666667
"14706","STN 713 2012-08-06","Lower Sacramento River Ship Channel","daphnia","Oblique",2012-08-06,38.20712,-121.66008,"STN","713",219,3.7,14.8,"Lower",8,2012,2011.41666666667
"14707","STN 713 2012-08-06","Lower Sacramento River Ship Channel","limno","Oblique",2012-08-06,38.20712,-121.66008,"STN","713",219,3.7,0.481,"Lower",8,2012,2011.41666666667
"14708","STN 713 2012-08-06","Lower Sacramento River Ship Channel","othcalad","Oblique",2012-08-06,38.20712,-121.66008,"STN","713",219,44.6,154.269,"Lower",8,2012,2011.41666666667
"14709","STN 713 2012-08-06","Lower Sacramento River Ship Channel","othcaladjuv","Oblique",2012-08-06,38.20712,-121.66008,"STN","713",219,22.3000000000002,33.4500000000003,"Lower",8,2012,2011.41666666667
"14710","STN 713 2012-08-06","Lower Sacramento River Ship Channel","othclad","Oblique",2012-08-06,38.20712,-121.66008,"STN","713",219,78,63.16,"Lower",8,2012,2011.41666666667
"14711","STN 713 2012-08-06","Lower Sacramento River Ship Channel","othcyc","Oblique",2012-08-06,38.20712,-121.66008,"STN","713",219,3.7,12.432,"Lower",8,2012,2011.41666666667
"14712","STN 713 2012-08-06","Lower Sacramento River Ship Channel","other","Oblique",2012-08-06,38.20712,-121.66008,"STN","713",219,7.4,4.144,"Lower",8,2012,2011.41666666667
"14713","STN 713 2012-08-06","Lower Sacramento River Ship Channel","pdiapfor","Oblique",2012-08-06,38.20712,-121.66008,"STN","713",219,1143.8,3042.508,"Lower",8,2012,2011.41666666667
"14714","STN 713 2012-08-06","Lower Sacramento River Ship Channel","pdiapjuv","Oblique",2012-08-06,38.20712,-121.66008,"STN","713",219,1177.3,1353.895,"Lower",8,2012,2011.41666666667
"14715","STN 713 2012-08-20","Lower Sacramento River Ship Channel","allcopnaup","Oblique",2012-08-20,38.20712,-121.66008,"STN","713",233,67.3,6.73,"Lower",8,2012,2011.41666666667
"14716","STN 713 2012-08-20","Lower Sacramento River Ship Channel","othcalad","Oblique",2012-08-20,38.20712,-121.66008,"STN","713",233,8.8,30.008,"Lower",8,2012,2011.41666666667
"14717","STN 713 2012-08-20","Lower Sacramento River Ship Channel","othcaladjuv","Oblique",2012-08-20,38.20712,-121.66008,"STN","713",233,26.3000000000002,39.4500000000003,"Lower",8,2012,2011.41666666667
"14718","STN 713 2012-08-20","Lower Sacramento River Ship Channel","othclad","Oblique",2012-08-20,38.20712,-121.66008,"STN","713",233,58.5,49.14,"Lower",8,2012,2011.41666666667
"14719","STN 713 2012-08-20","Lower Sacramento River Ship Channel","othcyc","Oblique",2012-08-20,38.20712,-121.66008,"STN","713",233,2.9,9.744,"Lower",8,2012,2011.41666666667
"14720","STN 713 2012-08-20","Lower Sacramento River Ship Channel","other","Oblique",2012-08-20,38.20712,-121.66008,"STN","713",233,8.8,3.608,"Lower",8,2012,2011.41666666667
"14721","STN 713 2012-08-20","Lower Sacramento River Ship Channel","pdiapfor","Oblique",2012-08-20,38.20712,-121.66008,"STN","713",233,479.9,1276.534,"Lower",8,2012,2011.41666666667
"14722","STN 713 2012-08-20","Lower Sacramento River Ship Channel","pdiapjuv","Oblique",2012-08-20,38.20712,-121.66008,"STN","713",233,2370.3,2725.845,"Lower",8,2012,2011.41666666667
"14723","STN 713 2013-06-11","Lower Sacramento River Ship Channel","allcopnaup","Oblique",2013-06-11,38.20712,-121.66008,"STN","713",162,179.3,17.93,"Lower",6,2013,2012.58333333333
"14724","STN 713 2013-06-11","Lower Sacramento River Ship Channel","daphnia","Oblique",2013-06-11,38.20712,-121.66008,"STN","713",162,3.7,14.8,"Lower",6,2013,2012.58333333333
"14725","STN 713 2013-06-11","Lower Sacramento River Ship Channel","othcalad","Oblique",2013-06-11,38.20712,-121.66008,"STN","713",162,59.8,208.343,"Lower",6,2013,2012.58333333333
"14726","STN 713 2013-06-11","Lower Sacramento River Ship Channel","othcaladjuv","Oblique",2013-06-11,38.20712,-121.66008,"STN","713",162,14.9000000000001,22.3500000000001,"Lower",6,2013,2012.58333333333
"14727","STN 713 2013-06-11","Lower Sacramento River Ship Channel","othclad","Oblique",2013-06-11,38.20712,-121.66008,"STN","713",162,112.1,92.66,"Lower",6,2013,2012.58333333333
"14728","STN 713 2013-06-11","Lower Sacramento River Ship Channel","othcyc","Oblique",2013-06-11,38.20712,-121.66008,"STN","713",162,18.6,62.496,"Lower",6,2013,2012.58333333333
"14729","STN 713 2013-06-11","Lower Sacramento River Ship Channel","other","Oblique",2013-06-11,38.20712,-121.66008,"STN","713",162,11.2,11.2,"Lower",6,2013,2012.58333333333
"14730","STN 713 2013-06-11","Lower Sacramento River Ship Channel","pdiapfor","Oblique",2013-06-11,38.20712,-121.66008,"STN","713",162,1273.9,3388.574,"Lower",6,2013,2012.58333333333
"14731","STN 713 2013-06-11","Lower Sacramento River Ship Channel","pdiapjuv","Oblique",2013-06-11,38.20712,-121.66008,"STN","713",162,1184.2,1361.83,"Lower",6,2013,2012.58333333333
"14732","STN 713 2013-06-24","Lower Sacramento River Ship Channel","acartela","Oblique",2013-06-24,38.20712,-121.66008,"STN","713",175,6.6,17.622,"Lower",6,2013,2012.58333333333
"14733","STN 713 2013-06-24","Lower Sacramento River Ship Channel","allcopnaup","Oblique",2013-06-24,38.20712,-121.66008,"STN","713",175,105.3,10.53,"Lower",6,2013,2012.58333333333
"14734","STN 713 2013-06-24","Lower Sacramento River Ship Channel","othcalad","Oblique",2013-06-24,38.20712,-121.66008,"STN","713",175,65.9,222.013,"Lower",6,2013,2012.58333333333
"14735","STN 713 2013-06-24","Lower Sacramento River Ship Channel","othcaladjuv","Oblique",2013-06-24,38.20712,-121.66008,"STN","713",175,13.1999999999998,19.7999999999997,"Lower",6,2013,2012.58333333333
"14736","STN 713 2013-06-24","Lower Sacramento River Ship Channel","othclad","Oblique",2013-06-24,38.20712,-121.66008,"STN","713",175,6.6,3.96,"Lower",6,2013,2012.58333333333
"14737","STN 713 2013-06-24","Lower Sacramento River Ship Channel","other","Oblique",2013-06-24,38.20712,-121.66008,"STN","713",175,26.4,15.84,"Lower",6,2013,2012.58333333333
"14738","STN 713 2013-06-24","Lower Sacramento River Ship Channel","pdiapfor","Oblique",2013-06-24,38.20712,-121.66008,"STN","713",175,1955.5,5201.63,"Lower",6,2013,2012.58333333333
"14739","STN 713 2013-06-24","Lower Sacramento River Ship Channel","pdiapjuv","Oblique",2013-06-24,38.20712,-121.66008,"STN","713",175,1139.1,1309.965,"Lower",6,2013,2012.58333333333
"14740","STN 713 2013-07-08","Lower Sacramento River Ship Channel","allcopnaup","Oblique",2013-07-08,38.20712,-121.66008,"STN","713",189,45.9,4.59,"Lower",7,2013,2012.5
"14741","STN 713 2013-07-08","Lower Sacramento River Ship Channel","othcalad","Oblique",2013-07-08,38.20712,-121.66008,"STN","713",189,16.2,56.835,"Lower",7,2013,2012.5
"14742","STN 713 2013-07-08","Lower Sacramento River Ship Channel","othcaladjuv","Oblique",2013-07-08,38.20712,-121.66008,"STN","713",189,43.2,64.8000000000001,"Lower",7,2013,2012.5
"14743","STN 713 2013-07-08","Lower Sacramento River Ship Channel","othclad","Oblique",2013-07-08,38.20712,-121.66008,"STN","713",189,16.2,15.12,"Lower",7,2013,2012.5
"14744","STN 713 2013-07-08","Lower Sacramento River Ship Channel","othcyc","Oblique",2013-07-08,38.20712,-121.66008,"STN","713",189,8.1,27.216,"Lower",7,2013,2012.5
"14745","STN 713 2013-07-08","Lower Sacramento River Ship Channel","pdiapfor","Oblique",2013-07-08,38.20712,-121.66008,"STN","713",189,670.2,1782.732,"Lower",7,2013,2012.5
"14746","STN 713 2013-07-08","Lower Sacramento River Ship Channel","pdiapjuv","Oblique",2013-07-08,38.20712,-121.66008,"STN","713",189,1534.9,1765.135,"Lower",7,2013,2012.5
"14747","STN 713 2013-07-22","Lower Sacramento River Ship Channel","acartela","Oblique",2013-07-22,38.20712,-121.66008,"STN","713",203,14.9,39.783,"Lower",7,2013,2012.5
"14748","STN 713 2013-07-22","Lower Sacramento River Ship Channel","allcopnaup","Oblique",2013-07-22,38.20712,-121.66008,"STN","713",203,169.9,16.99,"Lower",7,2013,2012.5
"14749","STN 713 2013-07-22","Lower Sacramento River Ship Channel","othcalad","Oblique",2013-07-22,38.20712,-121.66008,"STN","713",203,4.2,14.322,"Lower",7,2013,2012.5
"14750","STN 713 2013-07-22","Lower Sacramento River Ship Channel","othcaladjuv","Oblique",2013-07-22,38.20712,-121.66008,"STN","713",203,12.7,19.0500000000001,"Lower",7,2013,2012.5
"14751","STN 713 2013-07-22","Lower Sacramento River Ship Channel","othclad","Oblique",2013-07-22,38.20712,-121.66008,"STN","713",203,21.1,19.42,"Lower",7,2013,2012.5
"14752","STN 713 2013-07-22","Lower Sacramento River Ship Channel","othcyc","Oblique",2013-07-22,38.20712,-121.66008,"STN","713",203,2.1,7.056,"Lower",7,2013,2012.5
"14753","STN 713 2013-07-22","Lower Sacramento River Ship Channel","other","Oblique",2013-07-22,38.20712,-121.66008,"STN","713",203,14.8,7.168,"Lower",7,2013,2012.5
"14754","STN 713 2013-07-22","Lower Sacramento River Ship Channel","pdiapfor","Oblique",2013-07-22,38.20712,-121.66008,"STN","713",203,259.2,689.472,"Lower",7,2013,2012.5
"14755","STN 713 2013-07-22","Lower Sacramento River Ship Channel","pdiapjuv","Oblique",2013-07-22,38.20712,-121.66008,"STN","713",203,756.3,869.745,"Lower",7,2013,2012.5
"14756","STN 713 2013-08-05","Lower Sacramento River Ship Channel","acartela","Oblique",2013-08-05,38.20712,-121.66008,"STN","713",217,2.1,5.607,"Lower",8,2013,2012.41666666667
"14757","STN 713 2013-08-05","Lower Sacramento River Ship Channel","allcopnaup","Oblique",2013-08-05,38.20712,-121.66008,"STN","713",217,129.8,12.98,"Lower",8,2013,2012.41666666667
"14758","STN 713 2013-08-05","Lower Sacramento River Ship Channel","othcalad","Oblique",2013-08-05,38.20712,-121.66008,"STN","713",217,4.2,14.322,"Lower",8,2013,2012.41666666667
"14759","STN 713 2013-08-05","Lower Sacramento River Ship Channel","othcaladjuv","Oblique",2013-08-05,38.20712,-121.66008,"STN","713",217,8.39999999999986,12.5999999999998,"Lower",8,2013,2012.41666666667
"14760","STN 713 2013-08-05","Lower Sacramento River Ship Channel","othclad","Oblique",2013-08-05,38.20712,-121.66008,"STN","713",217,71.2,54.44,"Lower",8,2013,2012.41666666667
"14761","STN 713 2013-08-05","Lower Sacramento River Ship Channel","othcyc","Oblique",2013-08-05,38.20712,-121.66008,"STN","713",217,4.2,14.112,"Lower",8,2013,2012.41666666667
"14762","STN 713 2013-08-05","Lower Sacramento River Ship Channel","other","Oblique",2013-08-05,38.20712,-121.66008,"STN","713",217,6.3,4.788,"Lower",8,2013,2012.41666666667
"14763","STN 713 2013-08-05","Lower Sacramento River Ship Channel","pdiapfor","Oblique",2013-08-05,38.20712,-121.66008,"STN","713",217,205.2,545.832,"Lower",8,2013,2012.41666666667
"14764","STN 713 2013-08-05","Lower Sacramento River Ship Channel","pdiapjuv","Oblique",2013-08-05,38.20712,-121.66008,"STN","713",217,1040.5,1196.575,"Lower",8,2013,2012.41666666667
"14765","STN 713 2013-08-20","Lower Sacramento River Ship Channel","allcopnaup","Oblique",2013-08-20,38.20712,-121.66008,"STN","713",232,624.6,62.46,"Lower",8,2013,2012.41666666667
"14766","STN 713 2013-08-20","Lower Sacramento River Ship Channel","othcalad","Oblique",2013-08-20,38.20712,-121.66008,"STN","713",232,13,44.33,"Lower",8,2013,2012.41666666667
"14767","STN 713 2013-08-20","Lower Sacramento River Ship Channel","othcaladjuv","Oblique",2013-08-20,38.20712,-121.66008,"STN","713",232,32.5,48.75,"Lower",8,2013,2012.41666666667
"14768","STN 713 2013-08-20","Lower Sacramento River Ship Channel","othclad","Oblique",2013-08-20,38.20712,-121.66008,"STN","713",232,143.1,111.86,"Lower",8,2013,2012.41666666667
"14769","STN 713 2013-08-20","Lower Sacramento River Ship Channel","othcyc","Oblique",2013-08-20,38.20712,-121.66008,"STN","713",232,6.5,21.84,"Lower",8,2013,2012.41666666667
"14770","STN 713 2013-08-20","Lower Sacramento River Ship Channel","other","Oblique",2013-08-20,38.20712,-121.66008,"STN","713",232,19.5,2.34,"Lower",8,2013,2012.41666666667
"14771","STN 713 2013-08-20","Lower Sacramento River Ship Channel","pdiapfor","Oblique",2013-08-20,38.20712,-121.66008,"STN","713",232,169.2,450.072,"Lower",8,2013,2012.41666666667
"14772","STN 713 2013-08-20","Lower Sacramento River Ship Channel","pdiapjuv","Oblique",2013-08-20,38.20712,-121.66008,"STN","713",232,7944.7,9136.405,"Lower",8,2013,2012.41666666667
"14773","STN 713 2014-06-02","Lower Sacramento River Ship Channel","acartela","Oblique",2014-06-02,38.20712,-121.66008,"STN","713",153,8.9,23.763,"Lower",6,2014,2013.58333333333
"14774","STN 713 2014-06-02","Lower Sacramento River Ship Channel","allcopnaup","Oblique",2014-06-02,38.20712,-121.66008,"STN","713",153,26.6,2.66,"Lower",6,2014,2013.58333333333
"14775","STN 713 2014-06-02","Lower Sacramento River Ship Channel","eurytem","Oblique",2014-06-02,38.20712,-121.66008,"STN","713",153,3,9,"Lower",6,2014,2013.58333333333
"14776","STN 713 2014-06-02","Lower Sacramento River Ship Channel","othcalad","Oblique",2014-06-02,38.20712,-121.66008,"STN","713",153,100.4,342.364,"Lower",6,2014,2013.58333333333
"14777","STN 713 2014-06-02","Lower Sacramento River Ship Channel","othcaladjuv","Oblique",2014-06-02,38.20712,-121.66008,"STN","713",153,5.90000000000009,8.85000000000014,"Lower",6,2014,2013.58333333333
"14778","STN 713 2014-06-02","Lower Sacramento River Ship Channel","othclad","Oblique",2014-06-02,38.20712,-121.66008,"STN","713",153,44.3,32.5,"Lower",6,2014,2013.58333333333
"14779","STN 713 2014-06-02","Lower Sacramento River Ship Channel","othcyc","Oblique",2014-06-02,38.20712,-121.66008,"STN","713",153,3,10.08,"Lower",6,2014,2013.58333333333
"14780","STN 713 2014-06-02","Lower Sacramento River Ship Channel","other","Oblique",2014-06-02,38.20712,-121.66008,"STN","713",153,14.8,10.552,"Lower",6,2014,2013.58333333333
"14781","STN 713 2014-06-02","Lower Sacramento River Ship Channel","pdiapfor","Oblique",2014-06-02,38.20712,-121.66008,"STN","713",153,1391.4,3701.124,"Lower",6,2014,2013.58333333333
"14782","STN 713 2014-06-02","Lower Sacramento River Ship Channel","pdiapjuv","Oblique",2014-06-02,38.20712,-121.66008,"STN","713",153,1288,1481.2,"Lower",6,2014,2013.58333333333
"14783","STN 713 2014-06-18","Lower Sacramento River Ship Channel","allcopnaup","Oblique",2014-06-18,38.20712,-121.66008,"STN","713",169,83.8,8.38,"Lower",6,2014,2013.58333333333
"14784","STN 713 2014-06-18","Lower Sacramento River Ship Channel","daphnia","Oblique",2014-06-18,38.20712,-121.66008,"STN","713",169,12.9,51.6,"Lower",6,2014,2013.58333333333
"14785","STN 713 2014-06-18","Lower Sacramento River Ship Channel","othcalad","Oblique",2014-06-18,38.20712,-121.66008,"STN","713",169,83.8,285.758,"Lower",6,2014,2013.58333333333
"14786","STN 713 2014-06-18","Lower Sacramento River Ship Channel","othcaladjuv","Oblique",2014-06-18,38.20712,-121.66008,"STN","713",169,38.6999999999998,58.0499999999997,"Lower",6,2014,2013.58333333333
"14787","STN 713 2014-06-18","Lower Sacramento River Ship Channel","othclad","Oblique",2014-06-18,38.20712,-121.66008,"STN","713",169,58,45.12,"Lower",6,2014,2013.58333333333
"14788","STN 713 2014-06-18","Lower Sacramento River Ship Channel","othcyc","Oblique",2014-06-18,38.20712,-121.66008,"STN","713",169,12.8,43.008,"Lower",6,2014,2013.58333333333
"14789","STN 713 2014-06-18","Lower Sacramento River Ship Channel","other","Oblique",2014-06-18,38.20712,-121.66008,"STN","713",169,38.6,24.704,"Lower",6,2014,2013.58333333333
"14790","STN 713 2014-06-18","Lower Sacramento River Ship Channel","pdiapfor","Oblique",2014-06-18,38.20712,-121.66008,"STN","713",169,4546.1,12092.626,"Lower",6,2014,2013.58333333333
"14791","STN 713 2014-06-18","Lower Sacramento River Ship Channel","pdiapjuv","Oblique",2014-06-18,38.20712,-121.66008,"STN","713",169,4533.2,5213.18,"Lower",6,2014,2013.58333333333
"14792","STN 713 2014-07-02","Lower Sacramento River Ship Channel","acartela","Oblique",2014-07-02,38.20712,-121.66008,"STN","713",183,66,176.22,"Lower",7,2014,2013.5
"14793","STN 713 2014-07-02","Lower Sacramento River Ship Channel","allcopnaup","Oblique",2014-07-02,38.20712,-121.66008,"STN","713",183,476.8,47.68,"Lower",7,2014,2013.5
"14794","STN 713 2014-07-02","Lower Sacramento River Ship Channel","othcalad","Oblique",2014-07-02,38.20712,-121.66008,"STN","713",183,44,150.04,"Lower",7,2014,2013.5
"14795","STN 713 2014-07-02","Lower Sacramento River Ship Channel","othcaladjuv","Oblique",2014-07-02,38.20712,-121.66008,"STN","713",183,44,66,"Lower",7,2014,2013.5
"14796","STN 713 2014-07-02","Lower Sacramento River Ship Channel","othclad","Oblique",2014-07-02,38.20712,-121.66008,"STN","713",183,58.7,52.82,"Lower",7,2014,2013.5
"14797","STN 713 2014-07-02","Lower Sacramento River Ship Channel","othcyc","Oblique",2014-07-02,38.20712,-121.66008,"STN","713",183,14.6,49.056,"Lower",7,2014,2013.5
"14798","STN 713 2014-07-02","Lower Sacramento River Ship Channel","other","Oblique",2014-07-02,38.20712,-121.66008,"STN","713",183,22,11.416,"Lower",7,2014,2013.5
"14799","STN 713 2014-07-02","Lower Sacramento River Ship Channel","pdiapfor","Oblique",2014-07-02,38.20712,-121.66008,"STN","713",183,2420.6,6438.796,"Lower",7,2014,2013.5
"14800","STN 713 2014-07-02","Lower Sacramento River Ship Channel","pdiapjuv","Oblique",2014-07-02,38.20712,-121.66008,"STN","713",183,4753.2,5466.18,"Lower",7,2014,2013.5
"14801","STN 713 2014-07-14","Lower Sacramento River Ship Channel","acartela","Oblique",2014-07-14,38.20712,-121.66008,"STN","713",195,44.7,119.349,"Lower",7,2014,2013.5
"14802","STN 713 2014-07-14","Lower Sacramento River Ship Channel","allcopnaup","Oblique",2014-07-14,38.20712,-121.66008,"STN","713",195,119.3,11.93,"Lower",7,2014,2013.5
"14803","STN 713 2014-07-14","Lower Sacramento River Ship Channel","othcalad","Oblique",2014-07-14,38.20712,-121.66008,"STN","713",195,14.9,50.809,"Lower",7,2014,2013.5
"14804","STN 713 2014-07-14","Lower Sacramento River Ship Channel","othcaladjuv","Oblique",2014-07-14,38.20712,-121.66008,"STN","713",195,10,15,"Lower",7,2014,2013.5
"14805","STN 713 2014-07-14","Lower Sacramento River Ship Channel","othclad","Oblique",2014-07-14,38.20712,-121.66008,"STN","713",195,54.6,54.6,"Lower",7,2014,2013.5
"14806","STN 713 2014-07-14","Lower Sacramento River Ship Channel","other","Oblique",2014-07-14,38.20712,-121.66008,"STN","713",195,24.9,9.772,"Lower",7,2014,2013.5
"14807","STN 713 2014-07-14","Lower Sacramento River Ship Channel","pdiapfor","Oblique",2014-07-14,38.20712,-121.66008,"STN","713",195,1351.8,3595.788,"Lower",7,2014,2013.5
"14808","STN 713 2014-07-14","Lower Sacramento River Ship Channel","pdiapjuv","Oblique",2014-07-14,38.20712,-121.66008,"STN","713",195,3692.7,4246.605,"Lower",7,2014,2013.5
"14809","STN 713 2014-07-28","Lower Sacramento River Ship Channel","acartela","Oblique",2014-07-28,38.20712,-121.66008,"STN","713",209,69.4,185.298,"Lower",7,2014,2013.5
"14810","STN 713 2014-07-28","Lower Sacramento River Ship Channel","allcopnaup","Oblique",2014-07-28,38.20712,-121.66008,"STN","713",209,181.1,18.11,"Lower",7,2014,2013.5
"14811","STN 713 2014-07-28","Lower Sacramento River Ship Channel","othcalad","Oblique",2014-07-28,38.20712,-121.66008,"STN","713",209,3.9,13.299,"Lower",7,2014,2013.5
"14812","STN 713 2014-07-28","Lower Sacramento River Ship Channel","othcaladjuv","Oblique",2014-07-28,38.20712,-121.66008,"STN","713",209,3.90000000000009,5.85000000000014,"Lower",7,2014,2013.5
"14813","STN 713 2014-07-28","Lower Sacramento River Ship Channel","othclad","Oblique",2014-07-28,38.20712,-121.66008,"STN","713",209,38.6,37.04,"Lower",7,2014,2013.5
"14814","STN 713 2014-07-28","Lower Sacramento River Ship Channel","othcyc","Oblique",2014-07-28,38.20712,-121.66008,"STN","713",209,3.9,13.104,"Lower",7,2014,2013.5
"14815","STN 713 2014-07-28","Lower Sacramento River Ship Channel","other","Oblique",2014-07-28,38.20712,-121.66008,"STN","713",209,185,22.824,"Lower",7,2014,2013.5
"14816","STN 713 2014-07-28","Lower Sacramento River Ship Channel","pdiapfor","Oblique",2014-07-28,38.20712,-121.66008,"STN","713",209,631.9,1680.854,"Lower",7,2014,2013.5
"14817","STN 713 2014-07-28","Lower Sacramento River Ship Channel","pdiapjuv","Oblique",2014-07-28,38.20712,-121.66008,"STN","713",209,3648.7,4196.005,"Lower",7,2014,2013.5
"14818","STN 713 2014-08-11","Lower Sacramento River Ship Channel","acartela","Oblique",2014-08-11,38.20712,-121.66008,"STN","713",223,17.8,47.526,"Lower",8,2014,2013.41666666667
"14819","STN 713 2014-08-11","Lower Sacramento River Ship Channel","allcopnaup","Oblique",2014-08-11,38.20712,-121.66008,"STN","713",223,324.7,32.47,"Lower",8,2014,2013.41666666667
"14820","STN 713 2014-08-11","Lower Sacramento River Ship Channel","othcalad","Oblique",2014-08-11,38.20712,-121.66008,"STN","713",223,13.3,45.353,"Lower",8,2014,2013.41666666667
"14821","STN 713 2014-08-11","Lower Sacramento River Ship Channel","othcaladjuv","Oblique",2014-08-11,38.20712,-121.66008,"STN","713",223,17.6999999999998,26.5499999999997,"Lower",8,2014,2013.41666666667
"14822","STN 713 2014-08-11","Lower Sacramento River Ship Channel","othclad","Oblique",2014-08-11,38.20712,-121.66008,"STN","713",223,106.7,101.38,"Lower",8,2014,2013.41666666667
"14823","STN 713 2014-08-11","Lower Sacramento River Ship Channel","othcyc","Oblique",2014-08-11,38.20712,-121.66008,"STN","713",223,13.3,44.688,"Lower",8,2014,2013.41666666667
"14824","STN 713 2014-08-11","Lower Sacramento River Ship Channel","other","Oblique",2014-08-11,38.20712,-121.66008,"STN","713",223,475.9,69.516,"Lower",8,2014,2013.41666666667
"14825","STN 713 2014-08-11","Lower Sacramento River Ship Channel","pdiapfor","Oblique",2014-08-11,38.20712,-121.66008,"STN","713",223,1463.5,3892.91,"Lower",8,2014,2013.41666666667
"14826","STN 713 2014-08-11","Lower Sacramento River Ship Channel","pdiapjuv","Oblique",2014-08-11,38.20712,-121.66008,"STN","713",223,6797.2,7816.78,"Lower",8,2014,2013.41666666667
"14827","STN 713 2015-06-03","Lower Sacramento River Ship Channel","allcopnaup","Oblique",2015-06-03,38.20712,-121.66008,"STN","713",154,334.7,33.47,"Lower",6,2015,2014.58333333333
"14828","STN 713 2015-06-03","Lower Sacramento River Ship Channel","daphnia","Oblique",2015-06-03,38.20712,-121.66008,"STN","713",154,3.3,13.2,"Lower",6,2015,2014.58333333333
"14829","STN 713 2015-06-03","Lower Sacramento River Ship Channel","othcalad","Oblique",2015-06-03,38.20712,-121.66008,"STN","713",154,82,279.62,"Lower",6,2015,2014.58333333333
