"","SampleID2","serial","Region","ForkLength","TotalBodyWeight","Month","Year","acartela","allcopnaup","daphnia","eurytem","limno","othcalad","othcaljuv","othclad","othcyc","other","pdiapfor","pdiapjuv","sino","amphipod","mysids","SampleID","Date","SurfaceTemperature","SurfaceConductivity","SurfacePPT","Secchi","Turbidity","latitude","longitude","DOY","daylength"
"561","FLaSH 1978 GES 2014-08-21 797 ","188","Middle",47,0.7371,8,2014,0,2.6,0,0,0.51,66,3.31,1,0,0,26.6,35.65,3.41,0,0,"FLaSH 1978 GES 2014-08-21 797 188",2014-08-21,23.3,541,0.25,45,28.2,38.404222,-121.615639,233,13.4859904596085
"562","FLaSH 1979 GES 2014-08-21 797 ","189","Middle",50,1.0059,8,2014,0,2.1,0,0,3.12,63,12,18,0,2,13.3,20.7,27.28,0,17.9034075472805,"FLaSH 1979 GES 2014-08-21 797 189",2014-08-21,23.3,541,0.25,45,28.2,38.404222,-121.615639,233,13.4859904596085
"563","FLaSH 198 FMWT 2011-11-21 797 ","3040","Middle",87,6.686,11,2011,0,0,0,0,0,0,0,0,0,0,0,0,3.41,0,805.454878802057,"FLaSH 198 FMWT 2011-11-21 797 3040",2011-11-21,12.5,527,0.24,21,75.5,38.40462,-121.6156,325,9.95364572017725
"564","FLaSH 1980 GES 2014-08-21 797 ","195","Middle",42,0.5115,8,2014,0,11.8,0,0,4.85,24,0,7,30.24,1,0,31.05,10.23,0,0,"FLaSH 1980 GES 2014-08-21 797 195",2014-08-21,23.3,541,0.25,45,28.2,38.404222,-121.615639,233,13.4859904596085
"565","FLaSH 1981 GES 2014-08-21 797 ","197","Middle",50,1.0199,8,2014,0,14,0,0,1.8,54,3.62,16,20.16,0,7.98,11.5,20.46,0,2.35281220065521,"FLaSH 1981 GES 2014-08-21 797 197",2014-08-21,23.3,541,0.25,45,28.2,38.404222,-121.615639,233,13.4859904596085
"566","FLaSH 1982 GES 2014-08-21 797 ","200","Middle",47,0.7223,8,2014,0,5,0,0,1.95,0,12.31,9,3.36,2,29.26,14.95,17.05,0,0,"FLaSH 1982 GES 2014-08-21 797 200",2014-08-21,23.3,541,0.25,45,28.2,38.404222,-121.615639,233,13.4859904596085
"567","FLaSH 1983 GES 2014-08-21 797 ","202","Middle",52,1.0057,8,2014,0,11.9,0,0,3.85,108,0,14,0,2,18.62,3.45,40.92,0,0,"FLaSH 1983 GES 2014-08-21 797 202",2014-08-21,23.3,541,0.25,45,28.2,38.404222,-121.615639,233,13.4859904596085
"568","FLaSH 1984 GES 2014-08-21 797 ","203","Middle",48,0.8683,8,2014,0,3.3,0,0,1.63,0,1.81,18,0,0,2.66,31.05,3.41,0,0,"FLaSH 1984 GES 2014-08-21 797 203",2014-08-21,23.3,541,0.25,45,28.2,38.404222,-121.615639,233,13.4859904596085
"569","FLaSH 1985 GES 2014-08-21 797 ","206","Middle",45,0.7225,8,2014,0,4.7,0,0,2.21,9,37.81,3,0,0,7.98,17.25,23.87,0,0,"FLaSH 1985 GES 2014-08-21 797 206",2014-08-21,23.3,541,0.25,45,28.2,38.404222,-121.615639,233,13.4859904596085
"570","FLaSH 1986 GES 2014-08-21 797 ","207","Middle",49,0.9793,8,2014,0,14.1,0,0,2.73,22,28.5,9,0,2,13.3,17.25,23.87,0,0,"FLaSH 1986 GES 2014-08-21 797 207",2014-08-21,23.3,541,0.25,45,28.2,38.404222,-121.615639,233,13.4859904596085
"571","FLaSH 1987 GES 2014-08-21 797 ","219","Middle",47,0.9737,8,2014,0,15.7,0,0,8.18,9,5.43,18,0,1,15.96,14.95,30.69,0,0,"FLaSH 1987 GES 2014-08-21 797 219",2014-08-21,23.3,541,0.25,45,28.2,38.404222,-121.615639,233,13.4859904596085
"572","FLaSH 1988 GES 2014-08-21 797 ","222","Middle",56,1.2316,8,2014,0,2.5,0,0,1.3,9,3,2,0,1,5.32,9.2,0,0,0,"FLaSH 1988 GES 2014-08-21 797 222",2014-08-21,23.3,541,0.25,45,28.2,38.404222,-121.615639,233,13.4859904596085
"573","FLaSH 1989 GES 2014-08-21 797 ","226","Middle",48,0.8233,8,2014,0,0.6,0,0,0.13,0,0,0,0,0,0,1.15,0,0,0,"FLaSH 1989 GES 2014-08-21 797 226",2014-08-21,23.3,541,0.25,45,28.2,38.404222,-121.615639,233,13.4859904596085
"574","FLaSH 199 FMWT 2011-11-21 719 ","2978","Lower",59,2.1329,11,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634.924888279906,"FLaSH 199 FMWT 2011-11-21 719 2978",2011-11-21,12.6,365,0.16,21,54.2,38.33428,-121.64733,325,9.95916952301997
"575","FLaSH 1990 GES 2014-08-21 797 ","228","Middle",51,1.0045,8,2014,0,0.7,0,0,1.82,12,7.24,17,0,3,18.62,34.5,34.1,0,0,"FLaSH 1990 GES 2014-08-21 797 228",2014-08-21,23.3,541,0.25,45,28.2,38.404222,-121.615639,233,13.4859904596085
"576","FLaSH 1991 GES 2014-08-21 797 ","229","Middle",52,1.1469,8,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FLaSH 1991 GES 2014-08-21 797 229",2014-08-21,23.3,541,NA,0.45,28.2,38.404222,-121.615639,233,13.4859904596085
"577","FLaSH 1992 GES 2014-08-21 797 ","230","Middle",44,0.5018,8,2014,0,7.3,0,0,0.9,18,0,2,0,1,7.98,6.9,3.41,0,0,"FLaSH 1992 GES 2014-08-21 797 230",2014-08-21,23.3,541,0.25,45,28.2,38.404222,-121.615639,233,13.4859904596085
"578","FLaSH 1993 GES 2014-08-21 797 ","233","Middle",46,0.698,8,2014,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,0,"FLaSH 1993 GES 2014-08-21 797 233",2014-08-21,23.3,541,0.25,45,28.2,38.404222,-121.615639,233,13.4859904596085
"579","FLaSH 1994 GES 2014-08-21 797 ","237","Middle",44,0.655,8,2014,0,11.71,0,0,4.87,18,9,8,11.68,1,0,1.15,44.33,0,0,"FLaSH 1994 GES 2014-08-21 797 237",2014-08-21,23.3,541,0.25,45,28.2,38.404222,-121.615639,233,13.4859904596085
"580","FLaSH 1995 GES 2014-08-21 797 ","238","Middle",52,1.0637,8,2014,0,1.2,0,0,0.26,0,0,0,0,0,0,0,0,0,0,"FLaSH 1995 GES 2014-08-21 797 238",2014-08-21,23.3,541,0.25,45,28.2,38.404222,-121.615639,233,13.4859904596085
"581","FLaSH 1996 GES 2014-08-21 797 ","239","Middle",47,0.8347,8,2014,0,0.1,0,0,0,0,0,0,0,0,7.98,2.3,0,0,0,"FLaSH 1996 GES 2014-08-21 797 239",2014-08-21,23.3,541,0.25,45,28.2,38.404222,-121.615639,233,13.4859904596085
"582","FLaSH 1997 GES 2014-08-21 797 ","242","Middle",43,0.6283,8,2014,0,0.4,0,0,0,0,0,0,0,0,7.98,0,0,0,0,"FLaSH 1997 GES 2014-08-21 797 242",2014-08-21,23.3,541,0.25,45,28.2,38.404222,-121.615639,233,13.4859904596085
"583","FLaSH 200 FMWT 2011-11-21 797 ","3049","Middle",49,1.0661,11,2011,0,0,0,0,0,0,1.81,0,6.72,0,119.7,5.75,27.28,0,17.2654696577286,"FLaSH 200 FMWT 2011-11-21 797 3049",2011-11-21,12.5,527,0.24,21,75.5,38.40462,-121.6156,325,9.95364572017725
"584","FLaSH 2062 GES 2014-09-25 797 ","317","Middle",56,1.2347,9,2014,0,4.2,0,0,0.39,4,1.5,2,3.36,0,7.98,2.3,10.23,0,0,"FLaSH 2062 GES 2014-09-25 797 317",2014-09-25,22.2,742,0.34,40,30,38.404222,-121.615639,268,12.0862988336645
"585","FLaSH 2064 STN 2015-06-18 713 ","7170","Lower",29,0.1516,6,2015,0,0,0,3,0.13,0,0,0,0,0,53.2,0,0,0,0,"FLaSH 2064 STN 2015-06-18 713 7170",2015-06-18,22.3,434,0.19,78,9.899999619,38.20712,-121.66008,169,14.8191161697883
"586","FLaSH 2065 STN 2015-06-18 719 ","7171","Lower",32,0.1935,6,2015,0,0,0,0,0,3,6.62,0,0,0,58.52,4.6,20.46,1.98375697562378,0,"FLaSH 2065 STN 2015-06-18 719 7171",2015-06-18,22.6,185,0.08,44,34.20000076,38.33428,-121.64733,169,14.832169506761
"587","FLaSH 2066 STN 2015-06-18 719 ","7172","Lower",34,0.2852,6,2015,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,"FLaSH 2066 STN 2015-06-18 719 7172",2015-06-18,22.6,185,0.08,44,34.20000076,38.33428,-121.64733,169,14.832169506761
"588","FLaSH 2067 STN 2015-06-18 719 ","7173","Lower",29,0.1607,6,2015,0,0,0,0,0,0,1.81,1,0,0,0,0,0,0,0,"FLaSH 2067 STN 2015-06-18 719 7173",2015-06-18,22.6,185,0.08,44,34.20000076,38.33428,-121.64733,169,14.832169506761
"589","FLaSH 2068 STN 2015-07-01 719 ","7174","Lower",43,0,7,2015,0,0.3,0,0,0.39,37,4.5,16,6.72,0,114.38,19.55,61.38,0,0,"FLaSH 2068 STN 2015-07-01 719 7174",2015-07-01,24,482,0.22,33,NA,38.33428,-121.64733,182,14.8020429314989
"590","FLaSH 2069 STN 2015-07-01 719 ","7175","Lower",47,0.7784,7,2015,0,0.1,0,0,0,0,1.81,1,13.44,0,53.2,12.65,3.41,2.44867907435587,0,"FLaSH 2069 STN 2015-07-01 719 7175",2015-07-01,24,482,0.22,33,NA,38.33428,-121.64733,182,14.8020429314989
"591","FLaSH 2070 STN 2015-07-01 719 ","7176","Lower",52,1.0085,7,2015,0,0.2,0,0,0.26,0,0,1,6.72,0,143.64,19.55,0,0,0,"FLaSH 2070 STN 2015-07-01 719 7176",2015-07-01,24,482,0.22,33,NA,38.33428,-121.64733,182,14.8020429314989
"592","FLaSH 2071 STN 2015-07-01 719 ","7177","Lower",53,1.1596,7,2015,0,0.7,0,0,0.13,0,0,0,0,0,2.66,0,0,0,0,"FLaSH 2071 STN 2015-07-01 719 7177",2015-07-01,24,482,0.22,33,NA,38.33428,-121.64733,182,14.8020429314989
"593","FLaSH 2072 STN 2015-07-01 719 ","7178","Lower",47,0.6716,7,2015,0,0,0,0,0,0,1.81,0,16.8,0,61.18,1.15,3.41,25.1882028129717,0,"FLaSH 2072 STN 2015-07-01 719 7178",2015-07-01,24,482,0.22,33,NA,38.33428,-121.64733,182,14.8020429314989
"594","FLaSH 2073 STN 2015-07-01 719 ","7179","Lower",44,0.6308,7,2015,0,0.1,0,0,0,9,1.5,2,6.72,0.28,103.74,8.05,0,0,0,"FLaSH 2073 STN 2015-07-01 719 7179",2015-07-01,24,482,0.22,33,NA,38.33428,-121.64733,182,14.8020429314989
"595","FLaSH 2074 STN 2015-07-01 719 ","7180","Lower",54,1.2216,7,2015,0,1.07,0,0,0.99,18,1.5,1,40.32,1,151.62,16.1,23.87,25.2857928895486,0,"FLaSH 2074 STN 2015-07-01 719 7180",2015-07-01,24,482,0.22,33,NA,38.33428,-121.64733,182,14.8020429314989
"596","FLaSH 2075 STN 2015-07-01 719 ","7181","Lower",55,1.3855,7,2015,0,0.4,0,0,0.13,0,0,2,23.52,0,140.98,5.75,23.87,5.54542976449377,0,"FLaSH 2075 STN 2015-07-01 719 7181",2015-07-01,24,482,0.22,33,NA,38.33428,-121.64733,182,14.8020429314989
"597","FLaSH 2076 STN 2015-07-01 719 ","7182","Lower",44,0.6898,7,2015,0,3,0,0,0.52,87,18,0,13.44,0,186.2,25.3,6.82,0,0,"FLaSH 2076 STN 2015-07-01 719 7182",2015-07-01,24,482,0.22,33,NA,38.33428,-121.64733,182,14.8020429314989
"598","FLaSH 2077 STN 2015-07-01 719 ","7183","Lower",38,0.3586,7,2015,0,0,0,0,0,3,3,0,3.36,0,26.6,11.5,0,0,0,"FLaSH 2077 STN 2015-07-01 719 7183",2015-07-01,24,482,0.22,33,NA,38.33428,-121.64733,182,14.8020429314989
"599","FLaSH 2078 STN 2015-08-12 797 ","7255","Middle",47,0.6773,8,2015,0,0.77,0,0,8.97,38,10.81,38,20.16,0,10.64,16.1,20.46,0,0,"FLaSH 2078 STN 2015-08-12 797 7255",2015-08-12,22.6,662,0.3,25,35.09999847,38.40462,-121.6156,224,13.8125770507134
"600","FLaSH 211 FMWT 2011-12-16 719 ","2061","Lower",64,2.0162,12,2011,0,0,0,0,0,3,3.31,1,0,0,53.2,3.45,6.82,5.13958860211619,0,"FLaSH 211 FMWT 2011-12-16 719 2061",2011-12-16,8.9,309,0.13,32,37.8,38.33428,-121.64733,350,9.51066076255136
"601","FLaSH 212 FMWT 2011-12-16 719 ","2063","Lower",54,1.4678,12,2011,0,0,0,0,0,3,3,0,0,0,45.22,0,13.64,0,0,"FLaSH 212 FMWT 2011-12-16 719 2063",2011-12-16,8.9,309,0.13,32,37.8,38.33428,-121.64733,350,9.51066076255136
"602","FLaSH 2132 SKT 2017-01-11 719 ","A2","Lower",50,1.1777,1,2017,0,0,568,0,0,68,8.6,65.8,72.16,0,10.64,0,27.28,0,0,"FLaSH 2132 SKT 2017-01-11 719 A2",2017-01-11,9.7,222,0.09,37,34,38.33428,-121.64733,11,9.68521341735789
"603","FLaSH 2133 SKT 2017-01-11 719 ","A3","Lower",63,1.8809,1,2017,0,0,208,0,0,40,3.6,39,46.88,0,7.98,0,0,58.717794916892,0,"FLaSH 2133 SKT 2017-01-11 719 A3",2017-01-11,9.7,222,0.09,37,34,38.33428,-121.64733,11,9.68521341735789
"604","FLaSH 2134 SKT 2017-01-11 719 ","A4","Lower",67,1.8208,1,2017,0,0,112,0,0,14,1.81,17,51.2,0,5.32,0,30.69,97.3506298391361,0,"FLaSH 2134 SKT 2017-01-11 719 A4",2017-01-11,9.7,222,0.09,37,34,38.33428,-121.64733,11,9.68521341735789
"605","FLaSH 2135 SKT 2017-01-11 719 ","A5","Lower",68,2.1892,1,2017,0,0,356,0,0,51,28.8,111.4,221.44,0,7.98,0,0,201.984372653768,0,"FLaSH 2135 SKT 2017-01-11 719 A5",2017-01-11,9.7,222,0.09,37,34,38.33428,-121.64733,11,9.68521341735789
"606","FLaSH 2136 SKT 2017-01-11 719 ","A6","Lower",69,2.3166,1,2017,0,0,640,0,0,28,12,56,75.52,0,15.96,0,17.05,67.8697559680512,0,"FLaSH 2136 SKT 2017-01-11 719 A6",2017-01-11,9.7,222,0.09,37,34,38.33428,-121.64733,11,9.68521341735789
"607","FLaSH 2137 SKT 2017-01-11 719 ","A7","Lower",70,2.5576,1,2017,0,0,340,3,0,32,8.6,50,60,0,10.64,0,0,18.7721351600161,0,"FLaSH 2137 SKT 2017-01-11 719 A7",2017-01-11,9.7,222,0.09,37,34,38.33428,-121.64733,11,9.68521341735789
"608","FLaSH 214 FMWT 2011-12-16 797 ","2076","Middle",68,2.4489,12,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FLaSH 214 FMWT 2011-12-16 797 2076",2011-12-16,9.1,517,NA,17,72.7,38.40462,-121.6156,350,9.50388698214593
"609","FLaSH 2146 SKT 2017-02-08 719 ","A21","Lower",66,2.0763,2,2017,0,0,96,0,0,42,0,5.6,18.4,0,2.66,0,0,0,0,"FLaSH 2146 SKT 2017-02-08 719 A21",2017-02-08,12.1,513,0.23,41,73,38.33428,-121.64733,39,10.4907360343669
"610","FLaSH 2147 SKT 2017-02-08 719 ","A22","Lower",69,2.4799,2,2017,0,0,204,6,0,108,0,29,31.36,1,10.64,0,17.05,51.7063058265069,0,"FLaSH 2147 SKT 2017-02-08 719 A22",2017-02-08,12.1,513,0.23,41,73,38.33428,-121.64733,39,10.4907360343669
"611","FLaSH 2148 SKT 2017-02-08 719 ","A23","Lower",68,2.2259,2,2017,0,0,364,0,0,67,0,24,43.04,0,26.6,0,3.41,0,0,"FLaSH 2148 SKT 2017-02-08 719 A23",2017-02-08,12.1,513,0.23,41,73,38.33428,-121.64733,39,10.4907360343669
"612","FLaSH 215 FMWT 2011-12-16 719 ","2060","Lower",70,2.4303,12,2011,0,0,0,0,0,12,0,0,0,0,15.96,0,0,1.98375697562378,239.209228644895,"FLaSH 215 FMWT 2011-12-16 719 2060",2011-12-16,8.9,309,0.13,32,37.8,38.33428,-121.64733,350,9.51066076255136
"613","FLaSH 2155 SKT 2017-03-08 715 ","A30","Lower",77,4.2105,3,2017,0,0,60,0,0,4,0,1,0,0,0,0,0,0,0,"FLaSH 2155 SKT 2017-03-08 715 A30",2017-03-08,10.7,236,0.1,22,63,38.22295,-121.67362,67,11.5942489614186
"614","FLaSH 2156 SKT 2017-03-08 715 ","A31","Lower",70,2.7893,3,2017,0,0,12,0,0,0,0,0,1.6,0,0,0,0,0,0,"FLaSH 2156 SKT 2017-03-08 715 A31",2017-03-08,10.7,236,0.1,22,63,38.22295,-121.67362,67,11.5942489614186
"615","FLaSH 2157 SKT 2017-03-08 715 ","A32","Lower",74,3.0681,3,2017,0,0,132,0,0,7,0,4,15.04,0,0,0,0,0,0,"FLaSH 2157 SKT 2017-03-08 715 A32",2017-03-08,10.7,236,0.1,22,63,38.22295,-121.67362,67,11.5942489614186
"616","FLaSH 2158 SKT 2017-03-08 715 ","A33","Lower",58,1.3354,3,2017,0,0,132,0,0,0,0,1,0,0,0,0,0,0,0,"FLaSH 2158 SKT 2017-03-08 715 A33",2017-03-08,10.7,236,0.1,22,63,38.22295,-121.67362,67,11.5942489614186
"617","FLaSH 2159 SKT 2017-03-08 719 ","A34","Lower",67,2.1814,3,2017,0,0.35,36,69,0.13,56,5.7,16,11.68,0.28,0,0,0,0,0,"FLaSH 2159 SKT 2017-03-08 719 A34",2017-03-08,12.8,799,0.37,51,19,38.33428,-121.64733,67,11.5922718275944
"618","FLaSH 2161 SKT 2017-04-05 719 ","A36","Lower",80,4.3314,4,2017,0,0,0,0,0.13,3,0,1,33.6,0,0,0,6.82,0,0,"FLaSH 2161 SKT 2017-04-05 719 A36",2017-04-05,17,710,0.33,48,22,38.33428,-121.64733,95,12.7537630938143
"619","FLaSH 2162 SKT 2017-04-05 719 ","A37","Lower",74,2.8173,4,2017,0,0.07,136,3,0.13,42,3.31,15,21.76,0,0,0,770.66,8.71130950527958,0,"FLaSH 2162 SKT 2017-04-05 719 A37",2017-04-05,17,710,0.33,48,22,38.33428,-121.64733,95,12.7537630938143
"620","FLaSH 2163 SKT 2017-04-05 719 ","A38","Lower",74,3.2853,4,2017,0,0,316,0,0.91,57,8.12,65.4,48.32,0,0,0,368.28,0,0,"FLaSH 2163 SKT 2017-04-05 719 A38",2017-04-05,17,710,0.33,48,22,38.33428,-121.64733,95,12.7537630938143
"621","FLaSH 2164 SKT 2017-04-05 719 ","A39","Lower",70,3.1433,4,2017,0,0,160,0,0,18,0,28,26.72,0,0,1.15,739.97,9.71144292253853,0,"FLaSH 2164 SKT 2017-04-05 719 A39",2017-04-05,17,710,0.33,48,22,38.33428,-121.64733,95,12.7537630938143
"622","FLaSH 217 FMWT 2011-12-16 719 ","2062","Lower",65,2.1797,12,2011,0,0,0,0,0,0,1.81,0,1.6,0,29.26,0,0,0,0,"FLaSH 217 FMWT 2011-12-16 719 2062",2011-12-16,8.9,309,0.13,32,37.8,38.33428,-121.64733,350,9.51066076255136
"623","FLaSH 2170 SKT 2016-01-13 715 ","7271","Lower",68,2.2912,1,2016,0,0,136,63,0,514,2.9,20,72,0,0,0,0,407.64330577131,0,"FLaSH 2170 SKT 2016-01-13 715 7271",2016-01-13,9.3,195,0.08,36,40,38.22295,-121.67362,13,9.73501393062742
"624","FLaSH 2173 SKT 2016-02-10 715 ","7274","Lower",67,2.1038,2,2016,0,0,92,3,0,23,1.4,4,26.88,1,0,0,0,37.0366910749484,0,"FLaSH 2173 SKT 2016-02-10 715 7274",2016-02-10,10.9,271,0.12,58,23,38.22295,-121.67362,41,10.5695701808024
"625","FLaSH 2174 SKT 2016-02-10 719 ","7275","Lower",70,2.9061,2,2016,0,0,8,3,0,20,2.9,0,36.96,0,23.94,0,17.05,53.5354334365809,0,"FLaSH 2174 SKT 2016-02-10 719 7275",2016-02-10,11.4,474,0.21,29,43,38.33428,-121.64733,41,10.5634076704003
"626","FLaSH 2177 SKT 2016-03-09 719 ","7278","Lower",69,2.436,3,2016,0,0.28,0,54,0,6,0,0.6,10.08,6,31.92,3.45,3.41,0,0,"FLaSH 2177 SKT 2016-03-09 719 7278",2016-03-09,14.8,483,0.22,30,53,38.33428,-121.64733,69,11.675079509715
"627","FLaSH 2178 SKT 2016-03-09 719 ","7279","Lower",63,1.4657,3,2016,0,0,8,120,0,33,12.6,5,9.92,1,69.16,14.95,44.33,0,0,"FLaSH 2178 SKT 2016-03-09 719 7279",2016-03-09,14.8,483,0.22,30,53,38.33428,-121.64733,69,11.675079509715
"628","FLaSH 2179 SKT 2016-03-09 719 ","7280","Lower",60,1.5542,3,2016,0,0,0,363,0,150,281.01,37.6,154.56,0,74.48,0,23.87,15.9250572197462,0,"FLaSH 2179 SKT 2016-03-09 719 7280",2016-03-09,14.8,483,0.22,30,53,38.33428,-121.64733,69,11.675079509715
"629","FLaSH 218 FMWT 2011-12-16 719 ","2064","Lower",62,1.8818,12,2011,0,0,0,0,0,6,0,0,11.68,0,127.68,1.15,10.23,8.35134557773997,0,"FLaSH 218 FMWT 2011-12-16 719 2064",2011-12-16,8.9,309,0.13,32,37.8,38.33428,-121.64733,350,9.51066076255136
"630","FLaSH 2180 SKT 2016-03-09 719 ","7281","Lower",73,2.543,3,2016,0,0,0,219,0,16,109.03,14.6,35.04,7,66.5,14.95,320.54,2.44867907435587,0,"FLaSH 2180 SKT 2016-03-09 719 7281",2016-03-09,14.8,483,0.22,30,53,38.33428,-121.64733,69,11.675079509715
"631","FLaSH 2181 SKT 2016-03-09 719 ","7282","Lower",55,1.3114,3,2016,0,0.07,8,156,0,7,127.82,6.6,43.36,2,23.94,6.9,47.74,0,0,"FLaSH 2181 SKT 2016-03-09 719 7282",2016-03-09,14.8,483,0.22,30,53,38.33428,-121.64733,69,11.675079509715
"632","FLaSH 2182 SKT 2016-03-09 719 ","7283","Lower",60,1.656,3,2016,0,0.07,0,156,0,36,84.02,1.6,29.92,14,183.54,72.45,150.04,0,0,"FLaSH 2182 SKT 2016-03-09 719 7283",2016-03-09,14.8,483,0.22,30,53,38.33428,-121.64733,69,11.675079509715
"633","FLaSH 2184 SKT 2016-04-04 719 ","7285","Lower",74,2.9634,4,2016,0,0,40,30,0.17,192,1.81,12,86.72,0,13.3,0,405.79,0,0,"FLaSH 2184 SKT 2016-04-04 719 7285",2016-04-04,16.9,616,0.28,37,NA,38.33428,-121.64733,95,12.7537630938143
"634","FLaSH 2185 SKT 2016-04-04 719 ","7286","Lower",69,2.3711,4,2016,0,0.1,4,9,0,40,3.2,5.2,44.96,0,5.32,0,398.97,0,0,"FLaSH 2185 SKT 2016-04-04 719 7286",2016-04-04,16.9,616,0.28,37,NA,38.33428,-121.64733,95,12.7537630938143
"635","FLaSH 2186 SKT 2016-04-04 719 ","7287","Lower",65,2.0337,4,2016,0,0.07,24,0,0,24,3.21,2,34.56,0,10.64,0,630.85,0,0,"FLaSH 2186 SKT 2016-04-04 719 7287",2016-04-04,16.9,616,0.28,37,NA,38.33428,-121.64733,95,12.7537630938143
"636","FLaSH 2187 SKT 2016-04-04 719 ","7288","Lower",70,2.6997,4,2016,0,0.07,4,15,0,72,4.2,9.8,52.16,1,2.66,0,589.93,16.967662480185,0,"FLaSH 2187 SKT 2016-04-04 719 7288",2016-04-04,16.9,616,0.28,37,NA,38.33428,-121.64733,95,12.7537630938143
"637","FLaSH 2188 SKT 2016-04-04 719 ","7289","Lower",67,2.2569,4,2016,0,0,8,0,0,13,1.5,6.6,21.28,0,7.98,0,1329.9,0,0,"FLaSH 2188 SKT 2016-04-04 719 7289",2016-04-04,16.9,616,0.28,37,NA,38.33428,-121.64733,95,12.7537630938143
"638","FLaSH 2189 SKT 2016-04-04 719 ","7290","Lower",68,1.8596,4,2016,0,0.07,20,18,0,68,0,3,46.4,0,5.32,0,358.05,0,0,"FLaSH 2189 SKT 2016-04-04 719 7290",2016-04-04,16.9,616,0.28,37,NA,38.33428,-121.64733,95,12.7537630938143
"639","FLaSH 219 FMWT 2011-12-16 797 ","2075","Middle",67,2.5853,12,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.814965396853,"FLaSH 219 FMWT 2011-12-16 797 2075",2011-12-16,9.1,517,0.23,17,72.7,38.40462,-121.6156,350,9.50388698214593
"640","FLaSH 2190 SKT 2016-04-04 719 ","7291","Lower",72,3.0267,4,2016,0,0,20,6,0,26,1.81,4.6,16.64,0,0,0,501.27,121.199470928341,0,"FLaSH 2190 SKT 2016-04-04 719 7291",2016-04-04,16.9,616,0.28,37,NA,38.33428,-121.64733,95,12.7537630938143
"641","FLaSH 2191 SKT 2016-04-04 719 ","7292","Lower",70,2.1748,4,2016,0,0,24,12,0,90,9.05,3.2,108,0,34.58,0,2144.89,0,0,"FLaSH 2191 SKT 2016-04-04 719 7292",2016-04-04,16.9,616,0.28,37,NA,38.33428,-121.64733,95,12.7537630938143
"642","FLaSH 2192 SKT 2016-04-04 719 ","7293","Lower",70,2.3577,4,2016,0,0.2,16,6,0,40,0,3.8,41.44,0,5.32,0,405.79,0,0,"FLaSH 2192 SKT 2016-04-04 719 7293",2016-04-04,16.9,616,0.28,37,NA,38.33428,-121.64733,95,12.7537630938143
"643","FLaSH 2193 SKT 2016-04-04 719 ","7294","Lower",71,3.0697,4,2016,0,0,16,24,0.13,32,1.81,6.2,28.48,0,5.32,0,675.18,0,0,"FLaSH 2193 SKT 2016-04-04 719 7294",2016-04-04,16.9,616,0.28,37,NA,38.33428,-121.64733,95,12.7537630938143
"644","FLaSH 220 FMWT 2011-12-16 719 ","2059","Lower",53,1.1521,12,2011,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,"FLaSH 220 FMWT 2011-12-16 719 2059",2011-12-16,8.9,309,0.13,32,37.8,38.33428,-121.64733,350,9.51066076255136
"645","FLaSH 2202 SKT 2016-04-04 719 ","7295","Lower",78,3.2368,4,2016,0,0,16,15,0.16,36,4.81,7.6,60,0,7.98,1.15,637.67,0,0,"FLaSH 2202 SKT 2016-04-04 719 7295",2016-04-04,16.9,616,0.28,37,NA,38.33428,-121.64733,95,12.7537630938143
"646","FLaSH 2203 SKT 2016-04-04 719 ","7296","Lower",69,2.4812,4,2016,0,0,0,0,0.26,30,14.48,2,15.04,0,0,0,1046.87,0,0,"FLaSH 2203 SKT 2016-04-04 719 7296",2016-04-04,16.9,616,0.28,37,NA,38.33428,-121.64733,95,12.7537630938143
"647","FLaSH 2204 SKT 2016-04-04 719 ","7297","Lower",69,2.6515,4,2016,0,0,24,27,0.13,104,1.5,8.2,101.92,1,7.98,0,801.35,9.71144292253853,0,"FLaSH 2204 SKT 2016-04-04 719 7297",2016-04-04,16.9,616,0.28,37,NA,38.33428,-121.64733,95,12.7537630938143
"648","FLaSH 2217 FMWT 2015-10-19 797 ","7260","Middle",49,0.7891,10,2015,0,0.2,0,0,0.65,21,30,0,0,0,130.34,17.25,6.82,1.98375697562378,0,"FLaSH 2217 FMWT 2015-10-19 797 7260",2015-10-19,20.1,502,0.23,35,40.5,38.40462,-121.6156,292,11.1088242701895
"649","FLaSH 2300 STN 2018-06-12 797 ","7617","Middle",40,0.3806,6,2018,0,0,0,0,0,0,0,0,0,0,37.24,3.45,3.41,0,0,"FLaSH 2300 STN 2018-06-12 797 7617",2018-06-12,24.3,681,0.31,46,20.7,38.40462,-121.6156,163,14.8003102626211
"650","FLaSH 2322 SKT 2018-03-07 719 ","A57","Lower",65,1.8585,3,2018,0,0,0,12,0,15,8.5,6.6,37.76,3,2.66,0,0,0,0,"FLaSH 2322 SKT 2018-03-07 719 A57",2018-03-07,12.6,283,0.12,38,24,38.33428,-121.64733,66,11.5509626916422
