"Year","Month","Date","Station","SampleID","Species","Depth","SurfaceTemperature","SurfaceConductivity","SurfacePPT","Secchi","Turbidity","TotalBodyWeight","GutContents","ForkLength","TotalGutContentWeight","TotalNumberOfPrey","TotalPreyWeight","GutFullness","FullnessRank","DigestionRank","daphnia FO","acartela FO","allcopnaup FO","amphipod FO","fish FO","limno FO","mysid FO","othcalad FO","othcaljuv FO","othclad FO","othcyc FO","other FO","pdiapfor FO","pdiapjuv FO","sinocal FO"
2013,6,2013-06-11,"721","FLaSH 1235 STN 2013-06-11 721 0030","Delta Smelt",4.2672,20.1000003814697,188,0.0792399245437001,35,NA,0.1302,"Y",27,NA,6,0.0002882,0.221351766513057,2,1,"N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N"
2012,5,2012-05-02,"713","FLaSH 1253 SKT 2012-05-02 713 5068","Delta Smelt",11.5824,17.1,229,0.097865981,58,21,2.6728,"Y",68,0.0068,62,0.00413220484860544,0.154602096999605,2,4,"N","N","N","Y","N","N","N","Y","Y","N","N","Y","Y","N","Y"
2012,5,2012-05-02,"715","FLaSH 1254 SKT 2012-05-02 715 5070","Delta Smelt",12.192,17.4,290,0.126006437,39,26,3.709,"Y",79,0.02217,214,0.0134420496800938,0.362417084931082,3,2,"N","N","N","Y","N","N","Y","Y","Y","Y","Y","Y","Y","N","Y"
2012,5,2012-05-02,"715","FLaSH 1255 SKT 2012-05-02 715 5071","Delta Smelt",12.192,17.4,290,0.126006437,39,26,3.7914,"Y",78,NA,256,0.0156334,0.412338450176716,3,3,"Y","N","N","N","N","N","N","Y","Y","N","Y","N","Y","Y","Y"
2012,5,2012-05-02,"715","FLaSH 1256 SKT 2012-05-02 715 5073","Delta Smelt",12.192,17.4,290,0.126006437,39,26,2.841,"Y",72,0.00861,128,0.0081282,0.28610348468849,2,3,"Y","N","N","N","N","N","N","Y","Y","Y","Y","N","Y","N","Y"
2012,6,2012-06-11,"719","FLaSH 1277 STN 2012-06-11 719 5146","Delta Smelt",7.3152,23.2000007629395,392,0.173970454125863,29,37.4000015258789,0.5174,"Y",41,NA,146,0.0064994,1.2561654425976,3,4,"N","N","N","N","N","N","N","Y","Y","Y","N","N","Y","Y","N"
2012,6,2012-06-11,"719","FLaSH 1278 STN 2012-06-11 719 5148","Delta Smelt",7.3152,23.2000007629395,392,0.173970454125863,29,37.4000015258789,0.713,"Y",44,0.01085,266,0.010351,1.45175315568022,3,3,"N","N","Y","N","N","Y","N","Y","N","Y","Y","N","Y","Y","Y"
2012,6,2012-06-11,"719","FLaSH 1279 STN 2012-06-11 719 5150","Delta Smelt",7.3152,23.2000007629395,392,0.173970454125863,29,37.4000015258789,0.2029,"Y",29,0.00075,10,0.0005456,0.268900936421883,3,1,"N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","Y"
2012,6,2012-06-11,"721","FLaSH 1280 STN 2012-06-11 721 5135","Delta Smelt",2.1336,21.1000003814697,212,0.0901118488118557,19,54.2999992370605,4.0209,"Y",80,NA,416,0.022324,0.555199084782014,4,2,"N","N","N","N","N","N","N","Y","Y","Y","Y","N","Y","Y","Y"
2012,6,2012-06-11,"721","FLaSH 1281 STN 2012-06-11 721 5138","Delta Smelt",2.1336,21.1000003814697,212,0.0901118488118557,19,54.2999992370605,0.2058,"Y",31,NA,22,0.0009443,0.458843537414966,3,2,"N","N","N","N","N","N","N","N","Y","Y","N","N","Y","Y","Y"
2012,6,2012-06-11,"721","FLaSH 1282 STN 2012-06-11 721 5139","Delta Smelt",2.1336,21.1000003814697,212,0.0901118488118557,19,54.2999992370605,0.242,"Y",33,NA,31,0.0016088,0.664793388429752,4,1,"N","N","N","N","N","N","N","N","Y","Y","N","N","Y","Y","Y"
2012,6,2012-06-11,"721","FLaSH 1283 STN 2012-06-11 721 5140","Delta Smelt",2.1336,21.1000003814697,212,0.0901118488118557,19,54.2999992370605,0.189,"Y",31,0.00187,15,0.0008235,0.435714285714286,3,1,"N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N"
2012,6,2012-06-11,"721","FLaSH 1284 STN 2012-06-11 721 5143","Delta Smelt",2.1336,21.1000003814697,212,0.0901118488118557,19,54.2999992370605,0.1758,"Y",30,0.00176,40,0.0012499,0.710978384527873,3,3,"N","N","N","N","N","N","N","Y","Y","Y","N","N","Y","Y","Y"
2012,6,2012-06-11,"721","FLaSH 1285 STN 2012-06-11 721 5144","Delta Smelt",2.1336,21.1000003814697,212,0.0901118488118557,19,54.2999992370605,0.1633,"Y",29,0.00137,39,0.0010006,0.612737293325168,2,3,"N","N","N","N","N","N","N","Y","Y","N","N","N","Y","Y","N"
2012,6,2012-06-25,"721","FLaSH 1286 STN 2012-06-25 721 5195","Delta Smelt",3.9624,18.5,179,0.0751874141715071,22,50.5999984741211,0.3014,"Y",36,0.00177,62,0.0024832,0.823888520238885,3,2,"N","N","N","N","N","N","N","Y","Y","Y","N","N","Y","Y","Y"
2012,6,2012-06-25,"721","FLaSH 1287 STN 2012-06-25 721 5197","Delta Smelt",3.9624,18.5,179,0.0751874141715071,22,50.5999984741211,0.681,"Y",45,0.00609,29,0.0014993,0.220161527165932,2,2,"N","N","N","N","N","N","N","Y","Y","N","N","N","Y","Y","Y"
2012,6,2012-06-25,"721","FLaSH 1288 STN 2012-06-25 721 5198","Delta Smelt",3.9624,18.5,179,0.0751874141715071,22,50.5999984741211,0.4832,"Y",42,0.00226,57,0.0026791,0.554449503311258,2,2,"N","N","N","N","N","N","N","Y","Y","N","N","N","Y","Y","Y"
2012,6,2012-06-11,"797","FLaSH 1289 STN 2012-06-11 797 5156","Delta Smelt",9.7536,23.1000003814697,694,0.320636896556349,24,40.7000007629395,0.3631,"Y",36,0.00313,49,0.0023005,0.633572018727623,2,1,"N","N","N","N","N","Y","N","N","N","Y","N","N","Y","N","Y"
2012,6,2012-06-11,"797","FLaSH 1290 STN 2012-06-11 797 5157","Delta Smelt",9.7536,23.1000003814697,694,0.320636896556349,24,40.7000007629395,0.1509,"Y",28,NA,72,0.0006971,0.461961563949636,2,1,"N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","Y"
2012,6,2012-06-11,"797","FLaSH 1291 STN 2012-06-11 797 5161","Delta Smelt",9.7536,23.1000003814697,694,0.320636896556349,24,40.7000007629395,0.1653,"Y",29,0.00152,28,0.0012713,0.769086509376891,4,2,"N","N","N","N","N","N","N","Y","N","N","N","N","Y","Y","N"
2012,6,2012-06-11,"797","FLaSH 1292 STN 2012-06-11 797 5162","Delta Smelt",9.7536,23.1000003814697,694,0.320636896556349,24,40.7000007629395,0.3999,"Y",37,0.0046,144,0.0046099,1.1527631907977,3,3,"N","N","N","N","N","Y","N","Y","N","Y","Y","N","Y","N","Y"
2012,6,2012-06-11,"797","FLaSH 1293 STN 2012-06-11 797 5163","Delta Smelt",9.7536,23.1000003814697,694,0.320636896556349,24,40.7000007629395,0.4507,"Y",38,0.0017,8,0.00036952215865417,0.0819884975935588,3,3,"N","N","N","Y","N","N","Y","N","N","Y","N","N","Y","N","Y"
2012,8,2012-08-06,"721","FLaSH 1296 STN 2012-08-06 721 5253","Delta Smelt",2.7432,20,147,0.0608992945962059,36,27.3999996185303,0.6804,"Y",47,NA,5,6.27e-05,0.00921516754850088,1,0,"N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N"
2012,8,2012-08-06,"721","FLaSH 1297 STN 2012-08-06 721 5254","Delta Smelt",2.7432,20,147,0.0608992945962059,36,27.3999996185303,0.8164,"Y",42,0.0025,239,0.0035467,0.434431651151396,2,3,"N","N","Y","N","N","N","N","Y","Y","N","N","Y","Y","Y","Y"
2012,8,2012-08-06,"797","FLaSH 1298 STN 2012-08-06 797 5285","Delta Smelt",9.7536,23.7000007629395,767,0.356873640981964,30,34.2000007629395,0.5308,"Y",49,0.00276,19,0.0010774,0.202976639035418,2,1,"N","N","N","N","N","Y","N","N","Y","N","N","N","Y","Y","Y"
2012,8,2012-08-06,"797","FLaSH 1299 STN 2012-08-06 797 5286","Delta Smelt",9.7536,23.7000007629395,767,0.356873640981964,30,34.2000007629395,1.244,"Y",57,0.06206,29,0.0014691,0.118094855305466,1,3,"N","N","N","N","N","Y","N","Y","Y","Y","Y","N","Y","Y","Y"
2012,8,2012-08-06,"797","FLaSH 1300 STN 2012-08-06 797 5287","Delta Smelt",9.7536,23.7000007629395,767,0.356873640981964,30,34.2000007629395,1.0973,"Y",54,0.00763,122,0.0056256,0.512676569762144,2,2,"N","N","Y","N","N","Y","N","Y","Y","N","N","Y","Y","Y","Y"
2012,8,2012-08-06,"797","FLaSH 1301 STN 2012-08-06 797 5288","Delta Smelt",9.7536,23.7000007629395,767,0.356873640981964,30,34.2000007629395,1.3935,"Y",58,0.00959,106,0.0041752,0.29961966271977,2,3,"N","N","Y","N","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y"
2012,8,2012-08-06,"797","FLaSH 1302 STN 2012-08-06 797 5289","Delta Smelt",9.7536,23.7000007629395,767,0.356873640981964,30,34.2000007629395,1.6974,"Y",60,0.00537,51,0.002959,0.174325438906563,2,1,"N","N","N","N","N","Y","N","Y","N","Y","N","N","Y","Y","Y"
2013,6,2013-06-11,"721","FLaSH 1304 STN 2013-06-11 721 0031","Delta Smelt",4.2672,20.1000003814697,188,0.0792399245437001,35,NA,0.562,"Y",42,0.00587,128,0.0031718,0.564377224199288,3,2,"N","N","Y","N","N","N","N","Y","Y","Y","N","N","Y","Y","Y"
2013,6,2013-06-11,"721","FLaSH 1305 STN 2013-06-11 721 0032","Delta Smelt",4.2672,20.1000003814697,188,0.0792399245437001,35,NA,0.4505,"Y",38,0.00274,103,0.0030315,0.67291897891232,3,3,"N","N","Y","N","N","N","N","Y","Y","N","N","N","Y","Y","N"
2013,6,2013-06-11,"721","FLaSH 1306 STN 2013-06-11 721 0033","Delta Smelt",4.2672,20.1000003814697,188,0.0792399245437001,35,NA,0.393,"Y",37,0.0018,12,0.0006588,0.16763358778626,3,1,"N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N"
2013,6,2013-06-11,"721","FLaSH 1307 STN 2013-06-11 721 0034","Delta Smelt",4.2672,20.1000003814697,188,0.0792399245437001,35,NA,0.3077,"Y",34,0.00112,6,0.0002058,0.0668833279168021,2,2,"N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N"
2013,6,2013-06-11,"721","FLaSH 1308 STN 2013-06-11 721 0035","Delta Smelt",4.2672,20.1000003814697,188,0.0792399245437001,35,NA,0.3155,"Y",36,NA,167,0.0047043,1.4910618066561,3,3,"N","N","N","N","N","N","N","Y","Y","N","N","N","Y","Y","Y"
2013,6,2013-06-11,"721","FLaSH 1309 STN 2013-06-11 721 0038","Delta Smelt",4.2672,20.1000003814697,188,0.0792399245437001,35,NA,0.5262,"Y",41,0.00442,101,0.0037548,0.713568985176739,3,3,"N","N","Y","N","N","N","N","Y","Y","N","N","N","Y","Y","Y"
2013,6,2013-06-11,"721","FLaSH 1310 STN 2013-06-11 721 0039","Delta Smelt",4.2672,20.1000003814697,188,0.0792399245437001,35,NA,0.5345,"Y",40,0.0033,157,0.0043013,0.804733395696913,2,3,"N","N","Y","N","N","N","N","Y","Y","N","N","N","Y","Y","Y"
2013,6,2013-06-24,"721","FLaSH 1311 STN 2013-06-24 721 0098","Delta Smelt",3.3528,20,181,0.0760867599944694,38,NA,0.2879,"Y",36,0.00161,29,0.0014273,0.495762417506079,2,1,"N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N"
2013,6,2013-06-11,"797","FLaSH 1313 STN 2013-06-11 797 0057","Delta Smelt",9.7536,21.1000003814697,682,0.314705347082513,23,NA,0.4483,"Y",40,0.0043,28,0.0011159,0.248918135177337,2,1,"N","N","N","N","N","Y","N","Y","Y","N","N","N","Y","Y","Y"
2013,6,2013-06-11,"797","FLaSH 1314 STN 2013-06-11 797 0058","Delta Smelt",9.7536,21.1000003814697,682,0.314705347082513,23,NA,0.2855,"Y",34,0.00305,67,0.0016123,0.564728546409807,3,3,"N","N","Y","N","N","Y","N","Y","Y","Y","N","N","Y","Y","Y"
2013,6,2013-06-11,"797","FLaSH 1315 STN 2013-06-11 797 0059","Delta Smelt",9.7536,21.1000003814697,682,0.314705347082513,23,NA,0.3636,"Y",36,0.00307,69,0.0019333,0.531710671067107,3,1,"N","N","Y","N","N","Y","N","N","Y","Y","N","N","Y","Y","Y"
2013,6,2013-06-11,"797","FLaSH 1316 STN 2013-06-11 797 0060","Delta Smelt",9.7536,21.1000003814697,682,0.314705347082513,23,NA,0.3705,"Y",37,0.00398,36,0.0012806,0.345641025641026,2,1,"N","N","N","N","N","Y","N","N","Y","N","N","N","Y","Y","Y"
2013,6,2013-06-11,"797","FLaSH 1317 STN 2013-06-11 797 0065","Delta Smelt",9.7536,21.1000003814697,682,0.314705347082513,23,NA,0.445,"Y",39,NA,72,0.0029652,0.666337078651685,2,3,"N","N","N","N","N","Y","N","N","Y","Y","N","N","Y","Y","Y"
2013,6,2013-06-24,"797","FLaSH 1318 STN 2013-06-24 797 0102","Delta Smelt",10.668,21,709,0.328061577445998,33,NA,1.0719,"Y",53,NA,11,0.0002635,0.024582517025842,1,1,"N","N","Y","N","N","Y","N","N","Y","Y","N","N","Y","Y","Y"
2013,6,2013-06-24,"797","FLaSH 1319 STN 2013-06-24 797 0103","Delta Smelt",10.668,21,709,0.328061577445998,33,NA,0.6479,"Y",44,NA,66,0.0024027,0.370844266090446,2,2,"N","N","N","N","N","Y","N","N","Y","Y","N","N","Y","Y","Y"
2013,6,2013-06-24,"797","FLaSH 1320 STN 2013-06-24 797 0104","Delta Smelt",10.668,21,709,0.328061577445998,33,NA,0.714,"Y",47,0.00632,24,0.0008777,0.122927170868347,1,2,"N","N","N","N","N","Y","N","Y","Y","Y","N","N","Y","Y","N"
2013,6,2013-06-24,"797","FLaSH 1321 STN 2013-06-24 797 0106","Delta Smelt",10.668,21,709,0.328061577445998,33,NA,1.0454,"Y",51,0.01498,219,0.0110981,1.06161277979721,4,2,"N","N","N","N","N","Y","N","Y","Y","Y","Y","N","Y","Y","Y"
2013,7,2013-07-22,"719","FLaSH 1341 STN 2013-07-22 719 0196","Delta Smelt",9.7536,23.2999992370605,512,0.231535347523301,25,NA,0.9359,"Y",50,0.00917,165,0.00808071411746838,0.863416403191407,3,2,"N","N","Y","N","N","Y","Y","N","Y","Y","N","N","Y","Y","Y"
2013,7,2013-07-22,"719","FLaSH 1342 STN 2013-07-22 719 0198","Delta Smelt",9.7536,23.2999992370605,512,0.231535347523301,25,NA,0.749,"Y",49,NA,363,0.0177158,2.36526034712951,4,1,"N","N","Y","N","N","Y","N","Y","Y","N","N","N","Y","Y","Y"
2013,7,2013-07-22,"719","FLaSH 1343 STN 2013-07-22 719 0200","Delta Smelt",9.7536,23.2999992370605,512,0.231535347523301,25,NA,0.5065,"Y",41,0.0058,170,0.00876281411746838,1.73007188893749,2,2,"N","N","Y","N","N","Y","Y","Y","N","N","N","N","Y","Y","Y"
2013,7,2013-07-22,"719","FLaSH 1344 STN 2013-07-22 719 0202","Delta Smelt",9.7536,23.2999992370605,512,0.231535347523301,25,NA,0.5058,"Y",42,0.00536,148,0.00703511411746838,1.39088851669996,3,3,"N","N","N","N","N","Y","Y","Y","Y","Y","N","N","Y","Y","Y"
2013,7,2013-07-08,"721","FLaSH 1345 STN 2013-07-08 721 0142","Delta Smelt",2.4384,21.2999992370605,170,0.071149198568043,42,NA,1.3664,"Y",58,0.01171,645,0.0132406,0.969013466042154,4,3,"Y","N","Y","N","N","N","N","Y","N","Y","N","N","Y","Y","Y"
2013,8,2013-08-19,"719","FLaSH 1350 STN 2013-08-19 719 0294","Delta Smelt",10.3632,25.7999992370605,507,0.229115947913498,38,NA,0.2646,"Y",32,0.00299,545,0.00508647953316441,1.92232786589736,3,3,"N","N","Y","N","N","Y","Y","Y","Y","Y","N","Y","Y","Y","N"
2013,8,2013-08-19,"719","FLaSH 1351 STN 2013-08-19 719 0295","Delta Smelt",10.3632,25.7999992370605,507,0.229115947913498,38,NA,0.507,"Y",42,NA,370,0.0057002,1.12429980276134,3,3,"N","N","Y","N","N","Y","N","Y","N","N","N","Y","Y","Y","Y"
2013,8,2013-08-19,"719","FLaSH 1352 STN 2013-08-19 719 0304","Delta Smelt",10.3632,25.7999992370605,507,0.229115947913498,38,NA,0.7427,"Y",48,0.00254,452,0.0070022,0.942803285310354,2,3,"N","N","Y","N","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y"
2013,8,2013-08-05,"797","FLaSH 1354 STN 2013-08-05 797 0249","Delta Smelt",9.7536,20.8999996185303,756,0.351396992596194,31,NA,0.5453,"Y",46,0.00319,22,0.0002554,0.0468366037043829,1,2,"N","N","Y","N","N","Y","N","N","Y","N","N","N","Y","Y","N"
2013,8,2013-08-19,"719","FLaSH 1356 STN 2013-08-19 719 0305","Delta Smelt",10.3632,25.7999992370605,507,0.229115947913498,38,NA,0.5746,"Y",44,0.00454,376,0.0078618,1.36822137138879,3,4,"N","N","Y","N","N","Y","N","Y","N","Y","N","Y","Y","N","Y"
2013,8,2013-08-19,"719","FLaSH 1357 STN 2013-08-19 719 0306","Delta Smelt",10.3632,25.7999992370605,507,0.229115947913498,38,NA,0.5079,"Y",40,NA,433,0.0029572,0.58224059854302,3,3,"N","N","Y","N","N","Y","N","Y","Y","N","N","Y","Y","Y","Y"
2013,3,2013-03-06,"719","FLaSH 1358 SKT 2013-03-06 719 6439","Delta Smelt",11.2776,12.1999998092651,428,0.191124284159211,70,17,2.3361,"Y",64,0.01202,86,0.0040205,0.172103077779205,2,2,"N","N","N","N","N","N","N","Y","Y","Y","Y","Y","Y","N","Y"
2013,7,2013-07-22,"719","FLaSH 1371 STN 2013-07-22 719 0201","Delta Smelt",9.7536,23.2999992370605,512,0.231535347523301,25,NA,0.3097,"Y",36,0.00449,166,0.00904065315799116,2.91916472650667,3,2,"N","N","N","N","N","Y","Y","Y","N","N","Y","Y","Y","Y","N"
2013,7,2013-07-22,"719","FLaSH 1374 STN 2013-07-22 719 0199","Delta Smelt",9.7536,23.2999992370605,512,0.231535347523301,25,NA,0.9589,"Y",54,0.00963,227,0.0043615,0.454844092188967,3,2,"N","N","Y","N","N","Y","N","Y","Y","N","N","N","Y","Y","Y"
2012,6,2012-06-25,"797","FLaSH 1376 STN 2012-06-25 797 5217","Delta Smelt",9.7536,20.3999996185303,732,0.339467723207604,33,33.7999992370605,0.4907,"Y",41,0.00371,63,0.00283584959328705,0.577919216076432,1,2,"N","N","N","Y","N","Y","N","Y","Y","Y","N","N","Y","Y","Y"
2012,6,2012-06-25,"797","FLaSH 1377 STN 2012-06-25 797 5220","Delta Smelt",9.7536,20.3999996185303,732,0.339467723207604,33,33.7999992370605,0.2157,"Y",29,0.00144,4,1.86e-05,0.0086230876216968,1,1,"N","N","Y","N","N","Y","N","N","N","N","N","N","N","N","N"
2012,6,2012-06-25,"797","FLaSH 1378 STN 2012-06-25 797 5241","Delta Smelt",9.7536,20.3999996185303,732,0.339467723207604,33,33.7999992370605,0.2025,"Y",33,0.0011,5,2.8e-05,0.0138271604938272,1,1,"N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N"
2012,6,2012-06-25,"797","FLaSH 1379 STN 2012-06-25 797 5218","Delta Smelt",9.7536,20.3999996185303,732,0.339467723207604,33,33.7999992370605,0.2468,"Y",34,0.00131,8,0.0003802,0.154051863857374,1,1,"N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","Y"
2012,6,2012-06-25,"797","FLaSH 1380 STN 2012-06-25 797 5214","Delta Smelt",9.7536,20.3999996185303,732,0.339467723207604,33,33.7999992370605,0.639,"Y",45,0.00326,74,0.0013527,0.21169014084507,1,3,"N","N","N","N","N","Y","N","N","Y","Y","Y","N","Y","N","Y"
2012,6,2012-06-25,"797","FLaSH 1382 STN 2012-06-25 797 5221","Delta Smelt",9.7536,20.3999996185303,732,0.339467723207604,33,33.7999992370605,0.2728,"Y",36,NA,10,0.0004723,0.173130498533724,1,2,"N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","Y"
2012,6,2012-06-25,"797","FLaSH 1385 STN 2012-06-25 797 5215","Delta Smelt",9.7536,20.3999996185303,732,0.339467723207604,33,33.7999992370605,0.4129,"Y",41,0.00185,57,0.0010901,0.264010656333253,3,2,"N","N","N","N","N","Y","N","N","Y","Y","N","N","Y","Y","Y"
2012,6,2012-06-25,"721","FLaSH 1386 STN 2012-06-25 721 5200","Delta Smelt",3.9624,18.5,179,0.0751874141715071,22,50.5999984741211,0.2961,"Y",36,NA,22,0.0008782,0.296588990206012,2,2,"N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N"
2012,8,2012-08-20,"797","FLaSH 1387 STN 2012-08-20 797 5336","Delta Smelt",10.3632,22.8999996185303,752,0.349406885647786,50,29.3999996185303,1.2243,"Y",55,0.00437,79,0.00339572423050264,0.277360469697185,3,3,"N","N","Y","Y","N","Y","N","Y","Y","Y","Y","N","Y","Y","Y"
2012,8,2012-08-20,"721","FLaSH 1388 STN 2012-08-20 721 5315","Delta Smelt",2.7432,20.5,160,0.0666799117721158,40,21.1000003814697,0.9029,"Y",52,NA,145,0.0029344,0.324997231144091,3,3,"N","N","Y","N","N","Y","N","Y","N","Y","Y","N","Y","Y","Y"
2012,8,2012-08-20,"797","FLaSH 1389 STN 2012-08-20 797 5338","Delta Smelt",10.3632,22.8999996185303,752,0.349406885647786,50,29.3999996185303,0.7799,"Y",47,NA,91,0.00424787963881454,0.544669783153551,2,1,"N","N","Y","N","N","Y","Y","Y","Y","N","N","N","Y","Y","Y"
2012,8,2012-08-20,"797","FLaSH 1390 STN 2012-08-20 797 5337","Delta Smelt",10.3632,22.8999996185303,752,0.349406885647786,50,29.3999996185303,0.8119,"Y",47,0.00561,82,0.0037053,0.456373937677054,2,1,"N","N","N","N","N","Y","N","Y","Y","N","N","N","Y","Y","Y"
2012,8,2012-08-20,"797","FLaSH 1391 STN 2012-08-20 797 5341","Delta Smelt",10.3632,22.8999996185303,752,0.349406885647786,50,29.3999996185303,1.2024,"Y",47,0.00518,169,0.0087532,0.727977378576181,3,2,"N","N","N","N","N","Y","N","N","Y","Y","N","Y","Y","Y","Y"
2012,8,2012-08-20,"797","FLaSH 1393 STN 2012-08-20 797 5339","Delta Smelt",10.3632,22.8999996185303,752,0.349406885647786,50,29.3999996185303,1.0192,"Y",49,0.00361,86,0.00400238828949779,0.392699007996251,1,2,"N","N","Y","N","N","N","Y","Y","Y","Y","Y","N","Y","Y","Y"
2012,8,2012-08-20,"797","FLaSH 1395 STN 2012-08-20 797 5340","Delta Smelt",10.3632,22.8999996185303,752,0.349406885647786,50,29.3999996185303,1.0374,"Y",59,0.00422,80,0.0031641,0.305002891844997,2,3,"N","N","N","N","N","Y","N","Y","N","N","Y","N","Y","Y","Y"
2012,6,2012-06-25,"797","FLaSH 1398 STN 2012-06-25 797 5212","Delta Smelt",9.7536,20.3999996185303,732,0.339467723207604,33,33.7999992370605,0.2036,"Y",32,0.00066,1,7.07e-05,0.0347249508840864,1,1,"N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y"
2012,8,2012-08-20,"797","FLaSH 1399 STN 2012-08-20 797 5335","Delta Smelt",10.3632,22.8999996185303,752,0.349406885647786,50,29.3999996185303,1.1279,"Y",55,0.00818,162,0.00709309069646396,0.628875848609271,3,2,"N","N","Y","N","N","Y","Y","Y","N","N","Y","N","Y","Y","Y"
2012,6,2012-06-11,"797","FLaSH 1401 STN 2012-06-11 797 5160","Delta Smelt",9.7536,23.1000003814697,694,0.320636896556349,24,40.7000007629395,0.2098,"Y",28,0.00054,4,0.0002828,0.134795042897998,1,1,"N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y"
2012,6,2012-06-25,"719","FLaSH 1402 STN 2012-06-25 719 5207","Delta Smelt",10.668,20.5,388,0.172071150980863,32,31.2999992370605,0.1927,"Y",32,0.00082,60,0.0015504,0.804566683964712,2,3,"N","N","Y","N","N","Y","N","Y","N","Y","Y","N","Y","Y","N"
2012,6,2012-06-11,"797","FLaSH 1403 STN 2012-06-11 797 5176","Delta Smelt",9.7536,23.1000003814697,694,0.320636896556349,24,40.7000007629395,0.3043,"Y",34,NA,54,0.0009914,0.325796910943148,2,2,"N","N","N","N","N","Y","N","N","N","Y","Y","N","Y","N","Y"
2012,6,2012-06-11,"721","FLaSH 1404 STN 2012-06-11 721 5137","Delta Smelt",2.1336,21.1000003814697,212,0.0901118488118557,19,54.2999992370605,0.181,"Y",28,0.00057,13,0.0006725,0.371546961325967,2,2,"N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N"
2012,6,2012-06-25,"719","FLaSH 1405 STN 2012-06-25 719 5211","Delta Smelt",10.668,20.5,388,0.172071150980863,32,31.2999992370605,0.4673,"Y",41,0.00401,136,0.0037817,0.809265996148085,2,3,"N","N","N","N","N","Y","N","Y","N","Y","N","N","Y","Y","Y"
2012,6,2012-06-25,"719","FLaSH 1406 STN 2012-06-25 719 5210","Delta Smelt",10.668,20.5,388,0.172071150980863,32,31.2999992370605,0.4625,"Y",41,0.00493,207,0.0069378,1.50006486486486,3,2,"N","N","N","N","N","Y","N","Y","N","Y","N","N","Y","Y","Y"
2012,6,2012-06-25,"719","FLaSH 1407 STN 2012-06-25 719 5209","Delta Smelt",10.668,20.5,388,0.172071150980863,32,31.2999992370605,0.2043,"Y",32,0.00189,58,0.0019616,0.960156632403328,2,2,"N","N","N","N","N","Y","N","Y","N","N","N","N","Y","Y","N"
2012,6,2012-06-11,"719","FLaSH 1408 STN 2012-06-11 719 5152","Delta Smelt",7.3152,23.2000007629395,392,0.173970454125863,29,37.4000015258789,0.1504,"Y",28,0.00145,40,0.0016572,1.10186170212766,2,3,"N","N","N","N","N","N","N","Y","N","N","N","N","Y","Y","Y"
2012,6,2012-06-11,"721","FLaSH 1409 STN 2012-06-11 721 5141","Delta Smelt",2.1336,21.1000003814697,212,0.0901118488118557,19,54.2999992370605,0.1938,"Y",31,0.00132,37,0.0013037,0.672703818369453,2,3,"Y","N","Y","N","N","N","N","Y","N","N","N","N","Y","Y","N"
2012,6,2012-06-11,"721","FLaSH 1410 STN 2012-06-11 721 5142","Delta Smelt",2.1336,21.1000003814697,212,0.0901118488118557,19,54.2999992370605,0.1782,"Y",31,0.00116,37,0.0018229,1.02295173961841,2,1,"N","N","N","N","N","N","N","Y","N","N","N","N","Y","Y","N"
2012,6,2012-06-25,"719","FLaSH 1411 STN 2012-06-25 719 5206","Delta Smelt",10.668,20.5,388,0.172071150980863,32,31.2999992370605,0.4012,"Y",39,0.00335,36,0.0011919,0.297083748753739,1,3,"N","N","N","N","N","Y","N","Y","N","Y","N","N","Y","Y","Y"
2012,6,2012-06-25,"719","FLaSH 1412 STN 2012-06-25 719 5203","Delta Smelt",10.668,20.5,388,0.172071150980863,32,31.2999992370605,0.1468,"Y",30,0.00031,4,0.0002196,0.149591280653951,1,2,"N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N"
2012,8,2012-08-20,"797","FLaSH 1413 STN 2012-08-20 797 5342","Delta Smelt",10.3632,22.8999996185303,752,0.349406885647786,50,29.3999996185303,1.0492,"Y",52,0.00392,35,0.0016683,0.159006862371331,1,3,"N","N","N","N","N","N","N","Y","N","Y","N","N","Y","Y","Y"
2012,6,2012-06-25,"719","FLaSH 1415 STN 2012-06-25 719 5208","Delta Smelt",10.668,20.5,388,0.172071150980863,32,31.2999992370605,0.2446,"Y",33,0.00123,37,0.0009632,0.393785772690106,2,3,"N","N","N","N","N","Y","N","Y","N","Y","Y","N","Y","Y","N"
