Database,LogNumber,Project,GearType,Year,Month,Date,Station,SerialNumber,Species,Time,Depth,SurfaceTemperature,SurfaceConductivity,SurfacePPT,BottomTemperature,BottomConductivity,BottomPPT,Secchi,Turbidity,TotalBodyWeight,GutContents,ForkLength,TotalGutContentWeight,TotalNumberOfPrey,TotalPreyWeight,GutFullness,FullnessRank,DigestionRank,Acanthocyclops spp,Acartia spp,Acartia copepodid,Acartiella sinensis,Acartiella copepodid,Barnacle nauplii,Bosmina spp,Ceriodaphnia spp,Calanoid copepodid,Chironomid larvae,Clams,Copepod nauplii,Corophium type,Crab megalope,Crab zoea,Cumaceans,Cyclopoid copepodid,Daphnia spp,Diaphanosoma spp,Diaptomus spp,Diaptomus copepodid,Eurytemora spp,Eurytemora copepodid,Eurytemora nauplii,Fish eggs,Gammarus type,Harpacticoids,Hyperacanthomysis longirostris,Isopods,Limnoithona spp,Limnoithona copepodid,Longfin Smelt,Neomysis kadiakensis,Neomysis mercedis,Oithona davisae,Oithona copepodid,Osphranticum,Ostracods,Other calanoid,Other cladocera,Other cyclopoid,Other insect larvae,Other malacostraca,Other zooplankton,Pacific Herring,Palaemon,Prickly Sculpin,Pseudodiaptomus forbesi,Pseudodiaptomus marinus,Pseudodiaptomus spp,Pseudodiaptomus copepodid,Pseudodiaptomus nauplii,Sinocalanus spp,Sinocalanus copepodid,Sinocalanus nauplii,Synchaeta,Terrestrial invertebrates,Tortanus dextrilobatus,Tortanus spp,Tortanus copepodid,Tridentiger spp,Unid amphipod,Unid calanoid,Unid cladocera,Unid copepod,Unid cyclopoid,Unid fish,Unid mysids,Worm pieces
FLaSH,1858,SKT,KT,2015,2,2/11/2015,707,7130,Delta Smelt,12:00,11,13.1,288,0.13,,,,52,27,1.829,Y,65,0.0185,159,0.007372323,0.403079437,3,3,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,108,0,4,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0
FLaSH,1859,SKT,KT,2015,2,2/11/2015,706,7136,Delta Smelt,12:55,10.4,13.2,295,0.13,,,,47,24,2.357,Y,68,0.0094,62,0.005704145,0.242008691,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,52,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,1860,SKT,KT,2015,2,2/11/2015,706,7138,Delta Smelt,12:55,10.4,13.2,295,0.13,,,,47,24,2.236,Y,65,,109,0.00497582,0.222532211,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,81,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
FLaSH,1861,SKT,KT,2015,2,2/11/2015,715,7139,Delta Smelt,9:01,14.3,13.1,231,0.1,,,,8,360,2.2183,Y,68,0.0002,6,0.000478221,0.021558003,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
FLaSH,1862,SKT,KT,2015,2,2/11/2015,716,7140,Delta Smelt,8:00,8.2,14.1,360,0.16,,,,16,107,2.1218,Y,63,,458,0.0167235,0.788175134,3,2,40,0,0,0,0,0,5,38,0,1,0,0,0,0,0,0,82,173,0,10,1,5,8,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,40,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0
FLaSH,1863,SKT,KT,2015,2,2/11/2015,719,7141,Delta Smelt,7:28,11.6,13.5,454,0.2,,,,46,17,1.6042,Y,61,,35,0.0009029,0.056283506,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0
FLaSH,1864,SKT,KT,2015,2,2/12/2015,606,7142,Delta Smelt,9:15,7.9,13.6,7540,4.14,,,,39,30,2.3445,Y,65,0.0384,796,0.0207369,0.884491363,4,2,216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,396,0,0,0,0,141,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,13,0,0,0
FLaSH,1865,SKT,KT,2015,2,2/12/2015,606,7143,Delta Smelt,9:15,7.9,13.6,7540,4.14,,,,39,30,2.1008,Y,65,,576,0.0166343,0.791807883,4,2,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,261,0,0,0,0,98,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0,0
FLaSH,1866,SKT,KT,2015,2,2/12/2015,606,7144,Delta Smelt,9:15,7.9,13.6,7540,4.14,,,,39,30,1.6336,Y,62,,171,0.0069102,0.423004407,3,3,62,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,45,0,0,0,0,30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0,0,0
FLaSH,1867,SKT,KT,2015,2,2/12/2015,606,7145,Delta Smelt,9:15,7.9,13.6,7540,4.14,,,,39,30,2.4752,Y,68,0.0397,1122,0.0275342,1.112403038,4,2,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,618,2,0,0,0,162,30,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,1868,SKT,KT,2015,2,2/12/2015,606,7147,Delta Smelt,9:15,7.9,13.6,7540,4.14,,,,39,30,1.803,Y,61,,743,0.018785475,1.041900974,4,2,190,0,0,0,0,0,0,0,5,0,0,1,0,0,0,1,385,0,0,0,0,118,31,0,1,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FLaSH,1869,SKT,KT,2015,2,2/12/2015,606,7148,Delta Smelt,9:15,7.9,13.6,7540,4.14,,,,39,30,2.5777,Y,70,,1017,0.0261579,1.014776739,3,1,284,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,500,0,0,0,0,188,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
FLaSH,1870,SKT,KT,2015,2,2/12/2015,606,7149,Delta Smelt,9:15,7.9,13.6,7540,4.14,,,,39,30,2.5561,Y,68,0.017,632,0.0155954,0.610124799,4,3,153,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,315,0,0,0,0,90,38,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,0,0,0,0
FLaSH,1871,SKT,KT,2015,2,2/12/2015,606,7150,Delta Smelt,9:15,7.9,13.6,7540,4.14,,,,39,30,2.2268,Y,67,,475,0.011764101,0.528296253,3,2,116,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,278,0,0,0,0,66,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
FLaSH,1872,SKT,KT,2015,2,2/12/2015,606,7151,Delta Smelt,9:15,7.9,13.6,7540,4.14,,,,39,30,2.9306,Y,73,,631,0.014520845,0.495490518,3,2,116,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,364,0,0,0,0,90,28,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,2,0
FLaSH,1873,SKT,KT,2015,2,2/12/2015,606,7146,Delta Smelt,9:15,7.9,13.6,7540,4.14,,,,39,30,,Y,69,,516,0.0153867,,3,2,147,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,71,21,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,264,0,0,0
FLaSH,1874,SKT,KT,2015,2,2/12/2015,609,7155,Delta Smelt,8:44,8.2,13.9,5930,3.2,,,,30,35,3.224,Y,75,0.0251,498,0.0098072,0.304193548,4,3,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,363,0,1,0,0,33,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0
FLaSH,1875,SKT,KT,2015,2,2/12/2015,609,7156,Delta Smelt,8:44,8.2,13.9,5930,3.2,,,,30,35,2.0112,Y,64,,711,0.0193423,0.961729316,3,3,158,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,282,7,0,0,0,166,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,18,0,0,0
FLaSH,1876,SKT,KT,2015,2,2/12/2015,609,7157,Delta Smelt,8:44,8.2,13.9,5930,3.2,,,,30,35,3.0148,Y,69,,1249,0.027247243,0.903782771,4,3,270,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,765,2,0,0,0,108,78,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0
FLaSH,1877,SKT,KT,2015,2,2/12/2015,609,7158,Delta Smelt,8:44,8.2,13.9,5930,3.2,,,,30,35,2.1821,Y,65,0.0423,1000,0.0202026,0.925832913,4,2,158,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,671,3,0,0,0,91,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,1878,SKT,KT,2015,2,2/12/2015,610,7159,Delta Smelt,8:18,,14.2,2122,1.06,,,,35,34,2.9053,Y,74,0.0377,734,0.0218186,0.750993013,3,3,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,54,0,0,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,442,0,0,0
FLaSH,1879,SKT,KT,2015,3,3/11/2015,707,7160,Delta Smelt,14:38,10.4,14.8,348,0.15,,,,25,20,2.5966,Y,73,0.015,58,0.007593286,0.292431855,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,0,8,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,1880,SKT,KT,2015,3,3/11/2015,707,7161,Delta Smelt,14:38,10.4,14.8,348,0.15,,,,25,20,2.404,Y,69,0.0035,78,0.005087454,0.211624563,2,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,0,16,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,2,0,0,0,0,0
FLaSH,1881,SKT,KT,2014,12,12/16/2014,804,7062,Delta Smelt,12:10,12.5,12.8,883,0.41,,,,22,56,1.2643,Y,58,0.0104,81,0.004533252,0.358558256,2,2,4,0,0,0,0,0,0,19,0,0,0,0,5,0,0,0,5,8,0,7,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
FLaSH,1882,SKT,KT,2015,3,3/11/2015,719,7163,Delta Smelt,7:45,11,15.3,451,0.2,,,,49,16,1.8604,Y,66,0.0081,155,0.005321752,0.286054165,2,1,3,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,16,2,0,4,0,6,11,0,0,0,51,0,0,4,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,13,0,0,0,2,5,0,0,0,1,0,0,0,0,1,3,0,1,2,0,0,0
FLaSH,1883,SKT,KT,2015,3,3/12/2015,609,7164,Delta Smelt,7:37,9.4,16.1,3564,1.85,,,,29,47,1.8735,Y,66,,783,0.0120607,0.643752335,4,3,25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,735,3,0,2,0,4,1,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0
FLaSH,1884,SKT,KT,2015,4,4/8/2015,719,7165,Delta Smelt,7:20,10.4,15.9,428,0.19,,,,52,18,2.0325,Y,65,,163,0.0385658,1.897456335,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,1885,SKT,KT,2015,5,5/6/2015,719,7166,Delta Smelt,7:24,11.3,18.5,363,0.16,,,,41,20,3.5538,Y,77,0.0185,332,0.01743965,0.490732444,3,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,210,0,0,39,0,72,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
FLaSH,1886,SKT,KT,2015,5,5/6/2015,719,7167,Delta Smelt,7:24,11.3,18.5,363,0.16,,,,41,20,3.1416,Y,71,,258,0.0116814,0.371829641,3,2,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,36,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
FLaSH,1887,SKT,KT,2015,5,5/6/2015,719,7168,Delta Smelt,7:24,11.3,18.5,363,0.16,,,,41,20,2.9888,Y,73,,664,0.0340386,1.138871788,3,2,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,562,0,0,60,0,28,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
FLaSH,1888,SKT,KT,2015,5,5/6/2015,719,7169,Delta Smelt,7:24,11.3,18.5,363,0.16,,,,41,20,3.6197,Y,75,,167,0.0087533,0.241823908,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,125,0,0,18,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,1889,GES,MWTCC,2014,10,10/21/2014,705,320,Delta Smelt,7:54,9.4,19,4651,2.46,18.9,5576,2.99,61,13.7,1.2338,Y,57,0.0035,6,0.0003906,0.031658291,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,1890,GES,MWTCC,2014,10,10/21/2014,705,321,Delta Smelt,8:20,9.4,19,4138,2.17,18.9,4966,2.64,62,17.5,1.0201,Y,53,0.002,19,0.001126944,0.110473912,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
FLaSH,1891,GES,MWTCC,2014,10,10/21/2014,705,322,Delta Smelt,9:04,11.6,19.1,3185,1.64,19.1,3488,1.81,63,16.1,1.2109,Y,57,,60,0.0019389,0.160120571,1,2,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0
FLaSH,1892,GES,MWTCC,2014,10,10/21/2014,705,323,Delta Smelt,9:04,11.6,19.1,3185,1.64,19.1,3488,1.81,63,16.1,0.8083,Y,50,0.005,81,0.0029411,0.363862427,2,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,12,0,1,0,0,0,0,0,0,0,0,0,2,0,1,5,0,0,0
FLaSH,1893,GES,MWTCC,2014,10,10/21/2014,705,324,Delta Smelt,9:04,11.6,19.1,3185,1.64,19.1,3488,1.81,63,16.1,0.9249,Y,51,0.0029,44,0.002206473,0.238563386,1,3,0,0,0,4,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
FLaSH,1894,GES,MWTCC,2014,10,10/21/2014,705,325,Delta Smelt,9:04,11.6,19.1,3185,1.64,19.1,3488,1.81,63,16.1,1.1475,Y,56,0.0049,39,0.003821456,0.333024483,2,3,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FLaSH,1895,GES,MWTCC,2014,12,12/2/2014,706,326,Delta Smelt,8:52,10.7,13.5,1875,0.93,13.5,2639,1.34,64,17,1.2083,Y,57,0.0045,5,0.0004562,0.037755524,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,1896,GES,MWTCC,2014,12,12/2/2014,706,327,Delta Smelt,8:52,10.7,13.5,1875,0.93,13.5,2639,1.34,64,17,1.2676,Y,56,0.0053,15,0.002390037,0.188548237,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,1897,GES,MWTCC,2014,12,12/2/2014,706,328,Delta Smelt,8:52,10.7,13.5,1875,0.93,13.5,2639,1.34,64,17,1.2713,Y,57,,72,0.0073352,0.576984189,2,2,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,16,0,0,0,0,0,2,0,0,0,0,0,0
FLaSH,1898,GES,MWTCC,2014,12,12/2/2014,706,329,Delta Smelt,9:34,9.1,13.5,2411,1.22,13.6,2219,1.11,62,18.3,1.1509,Y,56,0.0023,6,0.001822531,0.158357046,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,1899,GES,MWTCC,2014,12,12/2/2014,706,330,Delta Smelt,9:34,9.1,13.5,2411,1.22,13.6,2219,1.11,62,18.3,1.2188,Y,55,,120,0.0035597,0.292065967,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,1900,GES,MWTCC,2014,12,12/2/2014,706,331,Delta Smelt,9:34,9.1,13.5,2411,1.22,13.6,2219,1.11,62,18.3,1.364,Y,60,0.0015,2,0.0002593,0.019010264,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,1901,GES,MWTCC,2014,12,12/2/2014,706,332,Delta Smelt,9:34,9.1,13.5,2411,1.22,13.6,2219,1.11,62,18.3,0.79,Y,49,0.0023,12,0.000811,0.102658228,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,1902,GES,MWTCC,2014,12,12/2/2014,706,333,Delta Smelt,10:38,10.7,13.7,3461,1.79,13.5,5255,2.81,55,15.5,1.1612,Y,56,0.0022,255,0.0027478,0.236634516,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,1903,GES,MWTCC,2014,12,12/2/2014,706,334,Delta Smelt,10:38,10.7,13.7,3461,1.79,13.5,5255,2.81,55,15.5,1.0777,Y,54,0.0131,363,0.0033501,0.310856454,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
FLaSH,1904,GES,MWTCC,2014,12,12/2/2014,706,335,Delta Smelt,10:38,10.7,13.7,3461,1.79,13.5,5255,2.81,55,15.5,1.3786,Y,58,,144,0.001982305,0.143791154,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,1905,GES,MWTCC,2014,12,12/2/2014,706,336,Delta Smelt,12:04,11.3,13.9,5053,2.69,14.1,6770,3.69,60,17.5,1.1938,Y,58,0.0045,158,0.0084993,0.711953426,3,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
FLaSH,1906,GES,MWTCC,2014,12,12/2/2014,706,337,Delta Smelt,12:04,11.3,13.9,5053,2.69,14.1,6770,3.69,60,17.5,1.0318,Y,55,0.0018,107,0.0064206,0.622271758,2,2,0,0,0,18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,1907,GES,MWTCC,2014,12,12/2/2014,797,338,Delta Smelt,13:43,7.6,13.7,492,0.22,13.7,491,0.22,30,55.3,1.3061,Y,61,0.0061,41,0.002409689,0.184495001,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,6,0,2,0,0,1,0
FLaSH,1908,GES,MWTCC,2014,12,12/2/2014,797,339,Delta Smelt,14:38,11.9,13.8,491,0.22,13.9,493,0.22,26,55.8,1.1927,Y,56,0.0021,11,0.0008387,0.070319443,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
FLaSH,1909,GES,MWTCC,2014,8,8/21/2014,706,4,Delta Smelt,9:30,,21.8,1245,0.6,21.3,2671,1.36,60,15.6,0.9008,Y,53,0.0052,45,0.0013196,0.146492007,1,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
FLaSH,1910,GES,MWTCC,2014,8,8/21/2014,706,6,Delta Smelt,9:30,,21.8,1245,0.6,21.3,2671,1.36,60,15.6,0.8985,Y,50,0.0003,3,0.0000661,0.007356706,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,1911,GES,MWTCC,2014,8,8/21/2014,706,8,Delta Smelt,9:30,,21.8,1245,0.6,21.3,2671,1.36,60,15.6,0.7468,Y,48,0.0006,15,0.0005847,0.078294055,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
